new_la_code,time_period,old_la_code,la_name,population_0_16,population_0_16_lower,population_0_16_upper,population_5_16,population_5_16_lower,population_5_16_upper,referrals_n,rereferrals_n,referrals_nfa_n,referrals_nin_n,children_referred_n,children_rereferred_n,pc_referrals_rereferral,pc_referalls_nfa,pc_referrals_nin,pc_children_rereferrred,referrals_rate_10000,children_referred_rate_10000,referrals_not_reref_rate_10000,send_statem_n,ehcp_n,sendst_or_ehcp_n,send_statem_rate_10000,ehcp_rate_10000,send_or_ehcp_rate_10000,anypoint_episodes,started_episodes,at31_episodes,any_cin_ep_rate_10000,start_cin_ep_rate_10000,at31_cin_ep_rate_10000,cpp_start,at31_cpp,cpp_start_rate10000,at31_cpp_rate10000,at31_cla,cla_start,cla_cease,at_31_cla_rate10000,cla_start_rate10000,cla_cease_rate10000,rel_pov_chil,rel_pov_rate100,clif1116_pov_chil,clif_11_16_cpov_rate,median_gppa,mean_gppa,njobs,cpih,median_gppa_adj,mean_gppa_adj,mm_ginc_ratio,gspend_cla,gspend_fss,gspend_oth,gspend_saf,gspend_yps,gspend_ss5,gspend_yjs,gspend_noncla_nonsg,sppi,gspend_pc_cla,gspend_pc_sg,gspend_pc_ncnsg,gspend_cla_pc,gspend_fss_pc,gspend_oth_pc,gspend_saf_pc,gspend_yps_pc,gspend_ss5_pc,gspend_yjs_pc,gspend_noncla_nonsg_pc,gspend_cla_percla,gspend_saf_percpp,imd19_imd,imd19_income_dep,imd19_employ_dep,imd19_edu_dep,imd19_health_dep,imd19_crime_dep,imd19_idaci,imd15_imd,imd15_income_dep,imd15_employ_dep,imd15_edu_dep,imd15_health_dep,imd15_crime_dep,imd15_idaci,n_households,tempacc_hh,rej_not_hl,hl_apps,rej_not_priority,acc_hl,rej_int_hl,homeless_any,waitlist_n,tempacc_hh_rate,rej_not_hl_rate,hl_apps_rate,rej_not_priority_rate,acc_hl_rate,rej_int_hl_rate,homeless_any_rate,waitlist_n_rate,n_lab,n_con,n_ld,n_ind,n_noc,majority
E06000024,2010,802,North Somerset,39130,NA,NA,27722,NA,NA,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.8975210835675,NA,NA,563,NA,563,203.08780030300844,NA,203.08780030300844,2873,1457,1611,734.21926910299,372.3485816509072,411.70457449527214,132,95,33.7337081523128,24.278047533861486,230,105,80,58.778430871454134,26.833631484794275,20.444671607462304,NA,NA,NA,NA,23617,28513,76,1.337402885682575,31585.443951165376,38133.36847946726,1.2073082948723375,10732656.533613447,3074992.571428572,863297.9506302521,7842356.455882354,1766084.6869747902,4900183.823529412,1489170.1250000002,10604559.032563027,1.217436974789916,36.8,26.9,36.3,274.2820478817646,78.58401664780403,22.06230387503839,200.41800296147085,45.133776820209306,125.22831136032231,38.056992716585746,271.0084087033741,46663.7240591889,82551.1205882353,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,3,Conservative
E06000024,2011,802,North Somerset,39139.73,38346,39917,27404.341,26859,27929,2873,858,NA,NA,NA,NA,29.86425339366516,NA,NA,NA,734.0367447603752,NA,514.8221513025255,558,NA,558,203.6173758018848,NA,203.6173758018848,3880,2341,1378,991.320072979553,598.1134770219415,352.0719228262432,144,125,36.791260440478254,31.936858021248483,228,113,108,58.25282903075724,28.87091965120863,27.593445330358687,NA,NA,5495,14.039442786140832,23456,27567,73,1.2873931623931625,30197.09401709402,35489.56730769231,1.1752643246930423,10903274.428274428,2278242.203742204,755398.128898129,8064808.731808732,3215562.3700623703,3949274.4282744285,1492724.5322245324,10198477.130977131,1.2047817047817049,37.4,27.7,35,278.5730619060077,58.20791823914482,19.300034233709045,206.05172114904042,82.15596709692096,100.90193336219816,38.13834516039156,260.565852931973,47821.37907137907,64518.469854469855,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,88443,NA,NA,NA,NA,NA,NA,NA,7939,NA,NA,NA,NA,NA,NA,NA,897.6402880951573,0,9,0,0,3,Conservative
E06000024,2012,802,North Somerset,39245.939,37721,40989,27325.673,26285,28497,2664,844,43,587,NA,NA,31.681681681681685,1.6141141141141142,22.034534534534533,NA,678.7963462920329,NA,463.7422485929054,530,NA,530,193.95679659930062,NA,193.95679659930062,3358,2034,1367,855.6299289972396,518.2701833175657,348.31629331126464,147,118,37.45610469404236,30.066805128551007,231,113,111,58.85959309063799,28.792787962086983,28.283181095501373,NA,NA,5205,13.262518702890508,22934,27587,74,1.2552083333333333,28786.947916666664,34627.432291666664,1.202886543995814,11609196.6873706,3006681.15942029,923840.579710145,8483736.024844721,2659940.99378882,3575383.022774327,1200992.7536231885,10165845.755693583,1.199792960662526,38.4,28,33.6,295.80631737134894,76.6112682237082,23.539775152536038,216.16850662802898,67.77620975736676,91.10198695397064,30.60170769829685,259.0292400875816,50256.26271589004,71896.06800715865,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,89937,250,94,239,16,96,5,117,7515,27.79723584286779,10.451760676918289,26.574157465781603,1.7790230939435383,10.674138563661229,0.5559447168573557,13.009106374462123,835.5849094366057,0,9,0,0,3,Conservative
E06000024,2013,802,North Somerset,39408.643,37672,41168,27449.135,26270,28647,2341,727,31,411,1991,601,31.055104656129863,1.3242204186245194,17.556599743699273,30.185836263184328,594.0321264043525,505.21912160233484,409.55482785844725,524,NA,524,190.89854744056598,NA,190.89854744056598,3145,1899,1283,798.0482860067018,481.8739889115187,325.56310045996764,137,97,34.763947593932635,24.613889902273467,252,120,101,63.94536345745273,30.45017307497749,25.628895671439388,NA,NA,5055,12.827135407834266,22513,27739,77,1.2270875763747453,27625.42260692464,34038.18228105906,1.2321325456402967,11697951.893551689,3071290.685772774,252678.60798362334,8333648.925281474,1762818.8331627431,4926639.713408394,1058165.8137154556,10013427.840327533,1.1862845445240533,38.9,27.7,33.3,296.83721648450796,77.93444412112272,6.411756121204767,211.46754343410086,44.73178214136283,125.0141932927859,26.851110141383344,254.0921756764762,46420.44402203051,85913.90644620077,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,91388,228,103,255,10,87,5,102,7059,24.948570928349454,11.27062634043857,27.903006959338203,1.0942355670328707,9.519849433185977,0.5471177835164354,11.161202783735282,772.4208867685036,0,9,0,0,3,Conservative
E06000024,2014,802,North Somerset,39522.51,37791,41250,27557.150999999998,26374,28693,2173,625,84,216,1847,482,28.762080073630926,3.865623561895996,9.940174873446846,26.096372495939363,549.8132583178548,467.32861855180755,391.67552870503414,545,NA,545,197.7708072942664,NA,197.7708072942664,3084,1873,1409,780.3148130015021,473.90714810370093,356.50569763914285,201,111,50.85709384348312,28.085260779236943,217,90,128,54.90541972157133,22.771833064246174,32.38660702470567,NA,NA,5265,13.32152234258401,22972,28609,73,1.209839357429719,27792.429718875504,34612.29417670683,1.245385686923211,11334389.728096677,3215553.87713998,169239.67774420948,6918984.894259819,1345747.2306143001,4354711.9838872105,974587.1097683788,9085252.769385701,1.1671701913393757,41.5,25.3,33.2,286.7831453036934,81.36006233257908,4.282108543819952,175.06440998458393,34.05014586913382,110.18308259994647,24.659038855790758,229.87539934547934,52232.210728556114,62333.19724558396,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,92850,224,87,256,0,105,0,105,3937,24.124932687129782,9.36995153473344,27.57135164243403,0,11.308562197092085,0,11.308562197092085,424.01723209477655,0,9,0,0,3,Conservative
E06000024,2015,802,North Somerset,39770.975,38111,41628.025,27959.514,26801,29186,1503,285,84,263,1403,248,18.962075848303392,5.588822355289421,17.498336660013305,17.67640769779045,377.9137926590937,352.76982774498236,306.2534926538764,531,3,534,189.91746423060144,1.0729800239017029,190.99044425450313,2394,1156,1323,601.9465200438259,290.6642344071273,332.6546558136933,160,122,40.230343862578174,30.675637195215856,232,122,109,58.333998600738354,30.675637195215856,27.40692175638138,4822,12.124419881584497,4460,11.214208351693667,23931,28392,76,1.205,28836.855000000003,34212.36,1.186410931427855,12032738,2786236,162260,7450052,956175,4298731,975878,8203402,1.159,43.5,26.9,29.6,302.5507420926945,70.05702022643398,4.0798597469637095,187.32384609630518,24.04203065175043,108.08714143920284,24.537442192453167,206.26605206435096,51865.25,61066,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,94281,218,116,296,0,115,0,115,3407,23.1223682396241,12.303645485304568,31.39550916939786,0,12.197579575948495,0,12.197579575948495,361.36655317614367,0,9,0,0,3,Conservative
E06000024,2016,802,North Somerset,39885.279,38240,41527,28230.674,27069,29371,1223,205,54,268,1109,179,16.76206050695012,4.415372035977105,21.913327882256745,16.140667267808837,306.6294208447182,278.0474470292661,255.23201179061576,473,130,603,167.54824911371227,46.04920165915983,213.5974507728721,2127,901,1354,533.2794588198818,225.8978807694939,339.47361882563234,159,128,39.864331900498925,32.09204077524442,221,112,124,55.40891415100794,28.080535678338865,31.089164501018033,4763,11.941749235350715,4625,11.595756920742613,23997,29140,77,1.193069306930693,28630.08415841584,34766.039603960395,1.214318456473726,10646864.890748033,2792107.4301181105,157400.4133858268,7313991.560039371,1211523.4616141734,4250053.000000001,975822.1033464569,8411084.305118112,1.1407480314960632,40.4,27.7,31.9,266.9372048456282,70.00345741891665,3.9463285034517823,183.37571513638832,30.37520338303697,106.55693294761711,24.4657208827963,210.8819222530225,48175.859234154,57140.55906280759,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,95727,217,41,277,77,98,12,187,3637,22.668630584892455,4.283013151984289,28.936454709747512,8.043707626897323,10.237446070596594,1.2535648249710114,19.534718522464924,379.9346057016307,0,9,0,0,3,Conservative
E06000024,2017,802,North Somerset,40045.951,38442.925,41735,28611.558,27470.925,29780,1445,303,64,317,1288,266,20.968858131487888,4.429065743944636,21.93771626297578,20.652173913043477,360.8354812200614,321.6305189006499,285.17240107495513,291,346,637,101.70714925765314,120.93014997645356,222.6372992341067,2264,1064,1298,565.3505394340616,265.6947764831456,324.1276502585742,227,150,56.68488182488162,37.4569703688645,226,104,109,56.43516868908919,25.970166122412728,27.218731801374876,4330,10.81257877981222,NA,NA,22217,28599,76,1.1631274131274132,25841.201737451738,33264.28088803089,1.2872575055137956,12249563.001936108,2882352.2178121973,148610.0542110358,7082610.85285576,1139318.3175217812,3865992.0396902226,934300.9787028073,8036272.629235237,1.121974830590513,44.8,25.9,29.4,305.88767893003984,71.9761210768149,3.7109882647320775,176.8620965664109,28.450274973411947,96.53889951796181,23.33072271658144,200.67628383292075,54201.60620325711,47217.40568570507,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,97176,243,44,284,42,128,15,185,3347,25.0061743640405,4.52786696303614,29.225323125051453,4.322054828352679,13.1719766197415,1.5435910101259571,19.037622458220135,344.42660739277187,0,9,0,0,3,Conservative
E06000024,2018,802,North Somerset,40235.2463,38625,41895,28999.405,27869,30144,1360,287,31,226,1250,269,21.102941176470587,2.2794117647058822,16.61764705882353,21.52,338.01209761700903,310.6728838391627,266.68160348753725,108,748,856,37.24214341639079,257.9363266246325,295.1784700410233,2278,1103,1199,566.17026350849,274.13775269967715,297.99743017852484,235,137,58.40650216176258,34.04974806877223,236,101,92,58.65504046883392,25.102369014204346,22.865524250562373,4498,11.17925305206843,NA,NA,24333,29897,75,1.1367924528301887,27661.57075471698,33986.68396226415,1.2286606665844737,13662305.220532319,3102576.897338403,164804.9524714829,7358764.2243346,1068725.7984790874,3492425.05608365,816503.3811787072,7828532.704372623,1.1017110266159695,47.4,25.5,27.1,339.56062102028983,77.11092096231067,4.096034388423338,182.89348024531915,26.561930067744793,86.80014110125256,20.293236807617287,194.56902651973135,57891.123815814906,53713.6074768949,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,98607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,3,Conservative
E06000024,2019,802,North Somerset,40489.3445,38849.9,42174,29346.325,28171.925,30515,1352,268,62,234,1186,233,19.82248520710059,4.5857988165680474,17.307692307692307,19.645868465430016,333.9150131215387,292.9165721613498,267.72475904123365,NA,900,900,NA,306.68235290108726,306.68235290108726,2169,1056,1187,535.6964966424684,260.8093593612018,293.16355072135093,222,146,54.82924032025265,36.05886976016616,242,86,79,59.76881152027541,21.240156160097875,19.511306240089908,4473,11.047350988850907,NA,NA,24001,29547,75,1.1178107606679035,26828.576066790352,33027.954545454544,1.2310737052622807,14950251.951219514,3568804.542213884,127849.8771106942,7832374.135084429,994350.2420262665,3701795.986866792,861275.0797373359,8392800.648217637,1.0872420262664166,48,25.1,26.9,369.23916985664005,88.14182067615059,3.157617854512172,193.44284852733117,24.558319091243042,91.42642422543521,21.27164789583926,207.28418184734102,61777.900624874026,53646.39818550979,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,100080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,3,Conservative
E06000024,2020,802,North Somerset,40498.7665,38765.975,42039,29626.7,28441.975,30654,1029,260,67,232,903,232,25.267249757045672,6.511175898931001,22.546161321671526,25.692137320044296,254.08181259051435,222.96975390596157,189.88232641604034,NA,1022,1022,NA,344.95910783178687,344.95910783178687,1819,730,860,449.14948212064684,180.25240348986927,212.35214657710625,118,90,29.136689879184345,22.22289906039484,231,85,98,57.03877425501342,20.988293557039572,24.19826786576327,4794,11.837397566170319,NA,NA,27931,33831,79,1.1065197428833793,30906.202938475668,37434.669421487604,1.2112348286849737,16596784.045581397,3554594.7804651167,178764.16000000003,7331724.0297674425,1041633.7302325582,3291850.019534884,1583423.6437209304,8066842.690232559,1.078139534883721,51.9,22.9,25.2,409.8096184134743,87.77044556320294,4.414064314773637,181.03573672465907,25.72013471651188,81.28272300675835,39.09807089361426,199.18736760124682,71847.54998087185,81463.60033074937,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,101507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,3,Conservative
E06000024,2021,802,North Somerset,40492.9748,40149.975,40838,29903.126,29612.975,30196,770,139,19,133,699,116,18.051948051948052,2.4675324675324677,17.272727272727273,16.595135908440632,190.15644165515837,172.6225359960464,155.8294995901363,NA,1287,1287,NA,430.3897860043127,430.3897860043127,1570,618,978,387.72157584233594,152.61906615959467,241.52337654382458,120,90,29.63477012807663,22.226077596057472,213,63,81,52.601716977336025,15.558254317240234,20.00346983645173,4783,11.811925460215878,NA,NA,24968,29201,81,1.0797491039426523,26959.175627240144,31529.75358422939,1.169537007369433,15147001.527702091,4467282.864668484,0,7665789.16530427,1052845.705722071,3641575.8946412355,1124806.868301544,9161704.46503179,1.052679382379655,47.4,24,28.7,374.0649236692309,110.3224173262885,0,189.31158313674374,26.000700391171826,89.93105378469835,27.77782748383169,226.25417150215867,71112.68322864831,85175.43517004744,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,102940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,3,Conservative
E06000024,2022,802,North Somerset,40554.7665,38521.95,43977.1,30068.615,28665.975,32423.1,759,100,NA,166,695,80,13.175230566534916,NA,21.870882740447957,11.510791366906476,187.1543262368432,171.37319727879586,162.49631223989417,NA,1556,1556,NA,517.4830965776109,517.4830965776109,1540,592,864,379.7334155530152,145.97544286193832,213.04524093363972,114,95,28.110135956521905,23.425113297101586,199,68,82,49.069447853928594,16.767449517925346,20.219571477498214,5644,13.916983099878038,NA,NA,29026,32491,74,1,29026,32491,1.119375732102253,13719959,6115701,0,7779341,1186782,4505717,1577647,11808200,1,41.2,23.4,35.5,338.30694105956695,150.80104085915525,0,191.82309926503956,29.263687167327177,111.10203285229125,38.90164180824466,291.1667608787737,68944.5175879397,81887.8,15.825,0.101,0.09,16.945,-0.263,-0.164,0.124,15.783,0.116,0.107,16.018,-0.223,-0.362,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,3,Conservative
E06000025,2010,803,South Gloucestershire,53251,NA,NA,37826,NA,NA,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.1995831064205,NA,NA,1109,NA,1109,293.1845820335219,NA,293.1845820335219,1888,884,1310,354.5473324444611,166.006272182682,246.00476986347672,164,145,30.79754370809938,27.229535595575673,185,95,90,34.74113162194137,17.84004056261854,16.90109105932283,NA,NA,NA,NA,21783,24888,111,1.337402885682575,29132.64705882353,33285.28301886793,1.142542349538631,10994673.319327733,3472130.2521008407,1129781.5126050422,8256657.563025211,5967876.050420169,5758476.890756303,5719518.907563026,16328264.705882354,1.217436974789916,30.9,23.2,45.9,206.468861041628,65.20309951176205,21.216155801863668,155.05169035370625,112.07068506544795,108.13838032630943,107.40678874693482,306.6283207053831,59430.66659096072,56942.465951898004,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2011,803,South Gloucestershire,53498.457,52294,54682,37474.254,36692,38224,2939,792,NA,NA,NA,NA,26.947941476692755,NA,NA,NA,549.3616385982871,NA,401.3199857334203,1109,NA,1109,295.93651150467196,NA,295.93651150467196,2347,1034,1781,438.7042415073766,193.2766023513538,332.90679766708035,206,179,38.505783447174935,33.45890891769084,211,126,101,39.44038984152384,23.552081137592435,18.879049165847903,NA,NA,5830,10.897510558108245,21699,25006,111,1.2873931623931625,27935.144230769234,32192.55341880342,1.1524033365592885,11208084.199584201,5784156.964656965,1205986.4864864866,7925054.054054054,5701027.027027028,3763738.045738046,5654040.540540541,16454908.523908526,1.2047817047817049,31.5,22.3,46.2,209.50294322664672,108.11820170172318,22.542453635372823,148.13612388959282,106.56432627630788,70.35227288402068,105.6860488619427,307.5772544974246,53118.88246248436,44274.04499471539,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,107803,NA,NA,NA,NA,NA,NA,NA,7495,NA,NA,NA,NA,NA,NA,NA,695.2496683765758,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2012,803,South Gloucestershire,53303.982,51114,55736.15,37120.353,35601,38753,2884,833,857,908,NA,NA,28.883495145631066,29.715672676837723,31.484049930651874,NA,541.0477588709977,NA,384.77425570194737,1087,NA,1087,292.8312669871431,NA,292.8312669871431,2820,1119,1888,529.04115118454,209.9280312679079,354.19492675050054,221,225,41.46031716729905,42.21073014770266,212,101,102,39.77188796139095,18.94792775519097,19.13553100029187,NA,NA,5610,10.524542050160528,21998,25769,112,1.2552083333333333,27612.072916666664,32345.463541666664,1.1714246749704518,10750144.927536232,4090094.202898551,1208191.5113871635,9176016.563147,4571211.180124224,2079241.2008281574,7466311.594202899,11948738.095238095,1.199792960662526,33.7,28.8,37.5,201.67620737107842,76.73149452321499,22.66606482395937,172.1450484345991,85.75740514328224,39.00723966228559,140.0704284006943,224.1622041527422,50708.23079026525,40782.29583620888,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,109016,255,52,221,0,132,0,132,9888,23.3910618624789,4.769942026858443,20.272253614148383,0,12.108314375871434,0,12.108314375871434,907.0228223380054,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2013,803,South Gloucestershire,53367.375,50983.575,56002,37141.484,35534,38873,2082,512,397,589,1863,438,24.591738712776177,19.068203650336216,28.29010566762728,23.510466988727856,390.125989895512,349.0896826010273,294.1872258097761,1123,NA,1123,302.3573317641266,NA,302.3573317641266,2855,1096,2111,534.9710380171406,205.3689168710284,395.5600214550557,204,193,38.2256013154104,36.16441693075591,167,98,143,31.29252656702714,18.363279063285386,26.79539700050827,NA,NA,5470,10.249707803690926,22229,26105,111,1.2270875763747453,27276.929735234215,32033.121181262726,1.1743668181204732,9828367.451381782,4607529.170931423,0,8653945.752302969,3834071.6479017404,3062986.693961106,7219727.737973388,11504587.51279427,1.1862845445240533,32.8,28.9,38.4,184.16434106758638,86.33606526330783,0,162.15798045721695,71.84298736637768,57.394366763609895,135.28354613606888,215.5734193932954,58852.49970887294,44839.097162191545,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,110264,334,70,278,0,158,0,158,7003,30.29093811216716,6.348400203148807,25.212217949648117,0,14.329246172821591,0,14.329246172821591,635.1120946093013,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2014,803,South Gloucestershire,53278.614,50772,55772,36974.659999999996,35266,38644,2115,432,404,581,1841,369,20.425531914893615,19.1016548463357,27.47044917257683,20.0434546442151,396.969786038353,345.5420217950865,315.88659569860437,1158,NA,1158,313.187464063226,NA,313.187464063226,2283,1130,1583,428.5021378371442,212.09260436091674,297.11733867551436,177,116,33.221584930869255,21.772338146784374,168,84,85,31.53235179879116,15.76617589939558,15.953868469626482,NA,NA,5795,10.876784444880641,22883,26850,110,1.209839357429719,27684.75401606426,32484.186746987958,1.1733601363457589,9754041.289023163,4667513.5951661635,96875.12588116819,7433706.948640484,3424477.3413897282,2717172.2054380667,6731070.49345418,10906038.267875127,1.1671701913393757,34.7,26.5,38.8,183.07610796750762,87.60576232644046,1.8182741368078417,139.52515635336317,64.27489539029165,50.999303499863316,126.33719213217859,204.69823535340328,58059.769577518826,64083.68059172831,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,111519,340,52,266,10,164,9,183,6436,30.488078264690323,4.662882558129108,23.852437701198898,0.8967081842555977,14.706014221791802,0.8070373658300379,16.409759771877436,577.1213873869026,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2015,803,South Gloucestershire,53548.927,51075.925,56032,37101.583,35447,38776,2509,604,206,843,2193,491,24.073335990434437,8.210442407333598,33.59904344360303,22.389420884632923,468.5434686674487,409.5320154594321,355.7494251938979,1164,0,1164,313.73324421224834,0,313.73324421224834,2366,1460,1401,441.8389186397703,272.64785342944407,261.62989222921306,217,172,40.52368780423928,32.12015807524958,174,84,79,32.49364828542689,15.686588827447466,14.752863302004164,5781,10.795734525175453,4935,9.215870936125386,23033,27452,108,1.205,27754.765000000003,33079.66,1.1918551643294404,10852876,5218977,31293,7101193,2839550,2088518,6427814,10178338,1.159,38.6,25.2,36.2,202.67214691341994,97.4618408320301,0.5843814573539448,132.6113033039859,53.027206315450535,39.002051338955866,120.0362800920362,190.07547994379047,62372.85057471264,41286.00581395349,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,112709,282,72,284,6,158,13,177,5509,25.020184723491468,6.38813226982761,25.197632842097793,0.5323443558189674,14.018401369899475,1.1534127709410962,15.704158496659538,488.78084270111526,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2016,803,South Gloucestershire,53974.686,51596,56359,37466.153,35879,38948,2129,427,235,401,1994,396,20.056364490371067,11.03804603100047,18.83513386566463,19.859578736208626,394.4441659188161,369.4324409779799,315.3330062911343,1087,311,1398,290.12853281200233,83.00825547795098,373.13678828995336,2725,1493,1721,504.8662997316927,276.611150641988,318.85317498651125,233,173,43.16838452751721,32.05206233159004,165,92,101,30.569886038799744,17.04502736708834,18.71247569647742,5488,10.167729368541394,5040,9.33771064457883,23328,27377,108,1.193069306930693,27831.920792079207,32662.658415841583,1.173568244170096,11742357.166338585,5628271.689960631,56897.08956692914,8358326.990157481,2397804.4507874018,1396094.2116141734,6510476.0246063005,9479067.441929135,1.1407480314960632,39.7,28.3,32,217.55304266779032,104.27613585302988,1.054143966060852,154.85642640250805,44.42461139630162,25.865721786953486,120.62091523063793,175.62061300234586,71165.80100811264,48314.028844840934,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,113934,367,61,332,16,165,53,234,5558,32.21163129531132,5.353976863798339,29.139677357066372,1.4043218003405482,14.482068566011902,4.651815963628065,20.538206329980515,487.8262853932979,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2017,803,South Gloucestershire,54365.166,52082.925,56730,37906.969,36353.925,39478,2562,602,339,810,2215,496,23.497267759562842,13.23185011709602,31.61592505854801,22.392776523702032,471.25764317541126,407.43000766336303,360.52497292107967,732,882,1614,193.10433392867682,232.67489415996306,425.77922808863985,2260,1413,1509,415.7073667355306,259.90907486606403,277.56744088668836,228,182,41.938619298982736,33.47731891410025,178,94,79,32.74155366324091,17.290483395194638,14.531363704472088,5067,9.320306315260769,NA,NA,23205,27104,111,1.1631274131274132,26990.371621621623,31525.405405405407,1.1680241327300152,13480583.688286545,5938572.387221685,25254.531461761857,8736745.077444337,2096363.9699903193,1394737.0096805422,6105861.078412391,9454927.898354309,1.121974830590513,42.6,27.6,29.9,247.963625978564,109.23488005576374,0.4645351669074616,160.7048358399998,38.56079405681056,25.654975645260464,112.31201020176029,173.91518492474225,75733.6162263289,48004.09383211174,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,115195,296,25,253,7,141,28,176,4735,25.695559703112114,2.170233083033118,21.962758800295152,0.607665263249273,12.240114588306785,2.430661052997092,15.278440904553149,411.04214592647253,0,7,0,0,5,No Dominant Majority Over Time
E06000025,2018,803,South Gloucestershire,54896.231,52624,57239.05,38450.734,36898,40048.05,2574,626,237,761,2250,538,24.32012432012432,9.207459207459207,29.564879564879565,23.91111111111111,468.88464892972337,409.8642036098981,354.8513193920362,134,1610,1744,34.84978986356931,418.7176244801985,453.56741434376784,2908,1576,1659,529.7267129322594,287.08710439519973,302.2065394616982,316,239,57.563150373656796,43.536686516784734,194,95,82,35.33940244458677,17.305377485751254,14.937273198227397,5189,9.452379344585605,NA,NA,23886,27813,108,1.1367924528301887,27153.424528301886,31617.60849056604,1.1644059281587542,15177911.452471482,5443448.41825095,33192.34980988593,7179862.879277566,2037762.1730038023,1725357.689163498,6174685.976235741,9239760.630228136,1.1017110266159695,48,22.7,29.2,276.48367066350113,99.15887337057711,0.6046380453675577,130.78972360192753,37.12025645264795,31.429438009387166,112.47923334182525,168.31320587797978,78236.65697150248,30041.267277311992,11.66,0.074,0.062,18.385,-0.813,-0.222,0.104,11.358,0.087,0.074,17.479,-0.857,-0.294,0.124,116456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,5,No Dominant Majority Over Time
