LA_order,New_geog_code,geog_l,geog_c,geog_n,CL_All_19to21,CL_All_19,CL_All_20,CL_All_21,CL_Acc_Total_SUIT19to21,CL_Acc_Total_SUIT19,CL_Acc_Total_SUIT20,CL_Acc_Total_SUIT21,CL_Acc_SUIT19to21,CL_Acc_SUIT19,CL_Acc_SUIT20,CL_Acc_SUIT21,CL_Acc_NotSUIT19to21,CL_Acc_NotSUIT19,CL_Acc_NotSUIT20,CL_Acc_NotSUIT21,CL_Acc_NoSUITInfo19to21,CL_Acc_NoSUITInfo19,CL_Acc_NoSUITInfo20,CL_Acc_NoSUITInfo21,CL_Acc_SUIT19to21_pc,CL_Acc_SUIT19_pc,CL_Acc_SUIT20_pc,CL_Acc_SUIT21_pc,CL_Acc_NotSUIT19to21_pc,CL_Acc_NotSUIT19_pc,CL_Acc_NotSUIT20_pc,CL_Acc_NotSUIT21_pc,CL_Acc_NoSUITInfo19to21_pc,CL_Acc_NoSUITInfo19_pc,CL_Acc_NoSUITInfo20_pc,CL_Acc_NoSUITInfo21_pc,CL_Acc_P19to21,CL_Acc_P19,CL_Acc_P20,CL_Acc_P21,CL_Acc_CH19to21,CL_Acc_CH19,CL_Acc_CH20,CL_Acc_CH21,CL_Acc_SITA19to21,CL_Acc_SITA19,CL_Acc_SITA20,CL_Acc_SITA21,CL_Acc_SL19to21,CL_Acc_SL19,CL_Acc_SL20,CL_Acc_SL21,CL_Acc_GA19to21,CL_Acc_GA19,CL_Acc_GA20,CL_Acc_GA21,CL_Acc_Dep19to21,CL_Acc_Dep19,CL_Acc_Dep20,CL_Acc_Dep21,CL_Acc_OL19to21,CL_Acc_OL19,CL_Acc_OL20,CL_Acc_OL21,CL_Acc_NK19to21,CL_Acc_NK19,CL_Acc_NK20,CL_Acc_NK21,CL_Acc_NFA19to21,CL_Acc_NFA19,CL_Acc_NFA20,CL_Acc_NFA21,CL_Acc_F19to21,CL_Acc_F19,CL_Acc_F20,CL_Acc_F21,CL_Acc_IL19to21,CL_Acc_IL19,CL_Acc_IL20,CL_Acc_IL21,CL_Acc_EA19to21,CL_Acc_EA19,CL_Acc_EA20,CL_Acc_EA21,CL_Acc_BB19to21,CL_Acc_BB19,CL_Acc_BB20,CL_Acc_BB21,CL_Acc_Cust19to21,CL_Acc_Cust19,CL_Acc_Cust20,CL_Acc_Cust21,CL_Acc_FFC19to21,CL_Acc_FFC19,CL_Acc_FFC20,CL_Acc_FFC21,CL_Acc_OTH19to21,CL_Acc_OTH19,CL_Acc_OTH20,CL_Acc_OTH21,CL_Acc_NoInf19to21,CL_Acc_NoInf19,CL_Acc_NoInf20,CL_Acc_NoInf21,CL_Acc_P19to21_pc,CL_Acc_P19_pc,CL_Acc_P20_pc,CL_Acc_P21_pc,CL_Acc_CH19to21_pc,CL_Acc_CH19_pc,CL_Acc_CH20_pc,CL_Acc_CH21_pc,CL_Acc_SITA19to21_pc,CL_Acc_SITA19_pc,CL_Acc_SITA20_pc,CL_Acc_SITA21_pc,CL_Acc_SL19to21_pc,CL_Acc_SL19_pc,CL_Acc_SL20_pc,CL_Acc_SL21_pc,CL_Acc_GA19to21_pc,CL_Acc_GA19_pc,CL_Acc_GA20_pc,CL_Acc_GA21_pc,CL_Acc_Dep19to21_pc,CL_Acc_Dep19_pc,CL_Acc_Dep20_pc,CL_Acc_Dep21_pc,CL_Acc_OL19to21_pc,CL_Acc_OL19_pc,CL_Acc_OL20_pc,CL_Acc_OL21_pc,CL_Acc_NK19to21_pc,CL_Acc_NK19_pc,CL_Acc_NK20_pc,CL_Acc_NK21_pc,CL_Acc_NFA19to21_pc,CL_Acc_NFA19_pc,CL_Acc_NFA20_pc,CL_Acc_NFA21_pc,CL_Acc_F19to21_pc,CL_Acc_F19_pc,CL_Acc_F20_pc,CL_Acc_F21_pc,CL_Acc_IL19to21_pc,CL_Acc_IL19_pc,CL_Acc_IL20_pc,CL_Acc_IL21_pc,CL_Acc_EA19to21_pc,CL_Acc_EA19_pc,CL_Acc_EA20_pc,CL_Acc_EA21_pc,CL_Acc_BB19to21_pc,CL_Acc_BB19_pc,CL_Acc_BB20_pc,CL_Acc_BB21_pc,CL_Acc_Cust19to21_pc,CL_Acc_Cust19_pc,CL_Acc_Cust20_pc,CL_Acc_Cust21_pc,CL_Acc_FFC19to21_pc,CL_Acc_FFC19_pc,CL_Acc_FFC20_pc,CL_Acc_FFC21_pc,CL_Acc_OTH19to21_pc,CL_Acc_OTH19_pc,CL_Acc_OTH20_pc,CL_Acc_OTH21_pc,CL_Acc_NoInf19to21_pc,CL_Acc_NoInf19_pc,CL_Acc_NoInf20_pc,CL_Acc_NoInf21_pc,CL_Stayput_19&20,CL_Stayput_19,CL_Stayput_20,CL_Stayput_FFC_19&20,CL_Stayput_FFC_19,CL_Stayput_FFC_20,CL_Stayput_FFC_19&20_pc,CL_Stayput_FFC_19_pc,CL_Stayput_FFC_20_pc
58,E06000016,LA,856,Leicester,211,80,66,65,211,80,66,65,194,74,58,62,17,c,8,c,0,0,0,0,92,93,88,95,8,c,12,c,0,0,0,0,32,16,6,10,12,c,c,c,39,21,8,10,7,c,c,c,0,0,0,0,0,0,0,0,c,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,88,28,29,31,0,0,0,0,c,0,c,0,9,c,c,c,17,7,c,c,c,0,c,0,0,0,0,0,15,20,9,15,6,c,c,c,18,26,12,15,3,c,c,c,0,0,0,0,0,0,0,0,c,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,42,35,44,48,0,0,0,0,c,0,c,0,4,c,c,c,8,9,c,c,c,0,c,0,0,0,0,0,48,19,29,9,c,c,19,c,c
64,E06000017,LA,857,Rutland,14,c,c,7,14,c,c,7,14,c,c,7,0,0,0,0,0,0,0,0,100,c,c,100,0,0,0,0,0,0,0,0,c,c,0,0,c,0,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,c,c,0,0,c,0,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,.,c
73,E10000028,LA,860,Staffordshire,382,145,138,99,375,144,136,95,315,120,118,77,21,8,c,c,39,16,10,13,84,83,87,81,6,6,c,c,10,11,7,14,34,c,16,c,17,7,c,c,27,13,7,7,7,c,c,c,0,0,0,0,0,0,0,0,c,0,c,c,7,c,c,c,7,c,c,c,11,c,c,c,165,51,64,50,c,c,c,0,c,c,0,0,9,c,c,c,28,16,6,6,23,11,c,c,39,16,10,13,9,c,12,c,4,5,c,c,7,9,5,7,2,c,c,c,0,0,0,0,0,0,0,0,c,0,c,c,2,c,c,c,2,c,c,c,3,c,4,c,43,35,46,51,c,c,c,0,c,c,0,0,2,c,c,c,7,11,4,6,6,8,c,c,10,11,7,13,71,33,38,22,16,6,31,48,16
74,E06000021,LA,861,Stoke-on-Trent,156,43,51,62,156,43,51,62,127,42,45,40,9,c,c,c,20,0,c,c,81,98,88,65,6,c,c,c,13,0,c,c,10,c,c,c,6,c,c,c,0,0,0,0,c,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,c,c,c,c,96,32,36,28,c,c,0,0,c,0,0,c,7,c,c,c,7,c,c,c,c,c,c,0,20,c,c,c,6,c,c,c,4,c,c,c,0,0,0,0,c,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,c,c,c,c,62,74,71,45,c,c,0,0,c,0,0,c,4,c,c,c,4,c,c,c,c,c,c,0,13,c,c,c,17,c,c,c,c,c,c,c,c
164,E06000054,LA,865,Wiltshire,166,62,47,57,161,59,45,57,146,56,42,48,9,c,c,c,6,0,c,c,91,95,93,84,6,c,c,c,4,0,c,c,25,12,c,c,8,c,c,c,18,10,c,c,12,6,c,c,0,0,0,0,c,c,c,0,c,c,c,c,c,0,c,0,c,c,c,c,c,c,0,c,62,15,19,28,0,0,0,0,0,0,0,0,c,c,c,c,9,c,c,c,c,c,c,c,6,0,c,c,15,19,c,c,5,c,c,c,11,16,c,c,7,10,c,c,0,0,0,0,c,c,c,0,c,c,c,c,c,0,c,0,c,c,c,c,c,c,0,c,37,24,40,49,0,0,0,0,0,0,0,0,c,c,c,c,5,c,c,c,c,c,c,c,4,0,c,c,35,19,16,6,c,c,17,c,c
162,E06000030,LA,866,Swindon,135,43,51,41,135,43,51,41,111,37,44,30,17,c,c,7,7,0,c,c,82,86,86,73,13,c,c,17,5,0,c,c,12,c,c,c,7,c,c,c,23,c,c,9,c,c,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,8,c,c,c,31,c,17,c,0,0,0,0,c,0,0,c,c,c,c,c,12,c,6,c,24,11,c,c,7,0,c,c,9,c,c,c,5,c,c,c,17,c,c,22,c,c,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,6,c,c,c,23,c,33,c,0,0,0,0,c,0,0,c,c,c,c,c,9,c,12,c,18,26,c,c,5,0,c,c,43,18,25,11,c,c,26,c,c
129,E06000036,LA,867,Bracknell Forest,47,18,17,12,46,18,17,11,c,15,15,11,c,c,c,0,c,c,0,0,c,83,88,100,c,c,c,0,c,c,0,0,c,c,0,0,c,c,c,0,6,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,c,c,c,c,19,c,9,c,0,0,0,0,c,c,0,0,c,c,0,0,c,c,0,0,c,0,c,c,c,c,0,0,c,c,0,0,c,c,c,0,13,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,c,c,c,c,40,c,53,c,0,0,0,0,c,c,0,0,c,c,0,0,c,c,0,0,c,0,c,c,c,c,0,0,15,6,9,c,c,0,c,c,0
146,E06000040,LA,868,Windsor and Maidenhead,56,21,16,19,55,21,16,18,49,21,11,17,0,0,0,0,6,0,c,c,89,100,69,94,0,0,0,0,11,0,c,c,6,c,c,0,c,0,c,c,13,c,c,c,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,c,c,10,0,0,0,0,0,0,0,0,0,0,0,0,c,c,c,0,c,c,0,0,6,0,c,c,11,c,c,0,c,0,c,c,23,c,c,c,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,c,c,53,0,0,0,0,0,0,0,0,0,0,0,0,c,c,c,0,c,c,0,0,11,0,c,c,12,c,c,c,c,c,c,c,c
144,E06000037,LA,869,West Berkshire,76,24,36,16,74,24,35,15,c,24,33,13,0,0,0,0,c,0,c,c,c,100,94,87,0,0,0,0,c,0,c,c,8,c,c,c,7,0,c,c,7,c,c,0,10,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,0,0,0,7,c,c,c,21,c,10,c,0,0,0,0,0,0,0,0,0,0,0,0,c,c,c,0,7,c,c,0,c,0,c,c,11,c,c,c,9,0,c,c,9,c,c,0,13,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,0,0,0,9,c,c,c,28,c,28,c,0,0,0,0,0,0,0,0,0,0,0,0,c,c,c,0,9,c,c,0,c,0,c,c,34,13,21,c,c,c,c,c,c
140,E06000038,LA,870,Reading,98,37,29,32,96,36,28,32,86,33,27,26,c,c,0,c,c,c,c,c,90,92,96,81,c,c,0,c,c,c,c,c,c,c,c,0,c,c,c,0,6,c,c,c,7,c,c,c,0,0,0,0,0,0,0,0,c,c,c,0,c,c,c,0,c,0,0,c,c,c,0,0,44,12,13,19,0,0,0,0,c,0,0,c,c,c,0,c,12,c,c,c,c,0,c,c,c,c,c,c,c,c,c,0,c,c,c,0,6,c,c,c,7,c,c,c,0,0,0,0,0,0,0,0,c,c,c,0,c,c,c,0,c,0,0,c,c,c,0,0,45,32,45,59,0,0,0,0,c,0,0,c,c,c,0,c,12,c,c,c,c,0,c,c,c,c,c,c,27,14,13,10,c,c,37,c,c
141,E06000039,LA,871,Slough,87,29,31,27,87,29,31,27,69,24,21,24,11,c,c,c,7,c,c,c,79,83,68,89,13,c,c,c,8,c,c,c,8,c,c,0,6,c,c,c,13,c,c,c,c,0,c,c,0,0,0,0,0,0,0,0,c,c,0,c,0,0,0,0,c,0,c,0,0,0,0,0,30,c,c,16,0,0,0,0,0,0,0,0,8,c,c,c,c,c,c,0,c,c,0,c,7,c,c,c,9,c,c,0,7,c,c,c,15,c,c,c,c,0,c,c,0,0,0,0,0,0,0,0,c,c,0,c,0,0,0,0,c,0,c,0,0,0,0,0,34,c,c,59,0,0,0,0,0,0,0,0,9,c,c,c,c,c,c,0,c,c,0,c,8,c,c,c,12,c,c,c,c,c,c,c,c
147,E06000041,LA,872,Wokingham,38,18,10,10,38,18,10,10,c,18,10,7,c,0,0,c,0,0,0,0,c,100,100,70,c,0,0,c,0,0,0,0,8,c,c,0,c,c,0,c,c,c,c,c,c,c,0,0,0,0,0,0,0,0,0,0,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,c,c,c,0,0,0,0,c,0,0,c,c,0,0,c,c,c,c,c,0,0,0,0,0,0,0,0,21,c,c,0,c,c,0,c,c,c,c,c,c,c,0,0,0,0,0,0,0,0,0,0,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,c,c,c,0,0,0,0,c,0,0,c,c,0,0,c,c,c,c,c,0,0,0,0,0,0,0,0,17,c,c,c,c,c,c,c,c
83,E10000003,LA,873,Cambridgeshire,262,110,85,67,260,110,84,66,211,93,68,50,8,c,0,c,41,12,16,13,81,85,81,76,3,c,0,c,16,11,19,20,19,10,c,c,10,c,c,c,65,38,19,8,c,c,c,0,0,0,0,0,0,0,0,0,10,c,c,c,c,0,c,c,c,c,0,c,c,c,0,c,66,17,23,26,c,c,0,0,c,c,c,0,c,c,0,0,18,11,c,c,14,c,7,c,41,12,16,13,7,9,c,c,4,c,c,c,25,35,22,12,c,c,c,0,0,0,0,0,0,0,0,0,4,c,c,c,c,0,c,c,c,c,0,c,c,c,0,c,25,15,27,39,c,c,0,0,c,c,c,0,c,c,0,0,7,10,c,c,5,c,8,c,16,11,19,19,43,27,16,17,11,6,40,41,38
88,E06000031,LA,874,Peterborough,150,59,45,46,148,58,44,46,125,50,37,38,10,c,c,c,13,c,c,6,84,86,84,83,7,c,c,c,9,c,c,13,18,10,c,c,c,0,c,c,11,c,c,0,6,c,0,c,0,0,0,0,0,0,0,0,10,c,c,6,c,c,c,0,c,c,c,c,c,c,c,0,58,20,20,18,0,0,0,0,c,0,0,c,c,c,c,c,8,c,c,c,6,c,c,c,13,c,c,6,12,17,c,c,c,0,c,c,7,c,c,0,4,c,0,c,0,0,0,0,0,0,0,0,7,c,c,c,c,c,c,0,c,c,c,c,c,c,c,0,39,34,44,39,0,0,0,0,c,0,0,c,c,c,c,c,5,c,c,c,4,c,c,c,9,c,c,13,25,18,7,c,c,c,c,c,c
23,E06000006,LA,876,Halton,62,22,25,15,60,22,23,15,51,19,19,13,c,c,c,c,c,0,c,c,85,86,83,87,c,c,c,c,c,0,c,c,10,c,c,c,0,0,0,0,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,c,c,0,c,0,0,0,0,25,11,6,8,0,0,0,0,0,0,0,0,c,c,c,0,c,0,c,0,14,c,c,c,c,0,c,c,16,c,c,c,0,0,0,0,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,c,c,0,c,0,0,0,0,40,50,24,53,0,0,0,0,0,0,0,0,c,c,c,0,c,0,c,0,23,c,c,c,c,0,c,c,10,c,c,c,0,c,c,0,c
36,E06000007,LA,877,Warrington,96,33,30,33,96,33,30,33,80,28,23,29,c,c,c,c,c,c,c,c,83,85,77,88,c,c,c,c,c,c,c,c,17,8,c,c,c,0,c,c,0,0,0,0,c,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,46,13,14,19,0,0,0,0,0,0,0,0,c,c,c,c,7,c,c,c,9,c,c,c,c,c,c,c,18,24,c,c,c,0,c,c,0,0,0,0,c,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,48,39,47,58,0,0,0,0,0,0,0,0,c,c,c,c,7,c,c,c,9,c,c,c,c,c,c,c,12,6,6,c,c,c,c,c,c
153,E10000008,LA,878,Devon,329,104,98,127,329,104,98,127,243,86,72,85,29,11,8,10,57,7,18,32,74,83,73,67,9,11,8,8,17,7,18,25,32,12,8,12,22,7,7,8,26,8,8,10,19,11,c,c,0,0,0,0,0,0,0,0,c,c,c,c,0,0,0,0,c,c,c,c,22,10,6,6,91,21,29,41,7,c,c,c,c,c,c,c,c,0,0,c,19,c,8,c,21,14,c,c,57,7,18,32,10,12,8,9,7,7,7,6,8,8,8,8,6,11,c,c,0,0,0,0,0,0,0,0,c,c,c,c,0,0,0,0,c,c,c,c,7,10,6,5,28,20,30,32,2,c,c,c,c,c,c,c,c,0,0,c,6,c,8,c,6,13,c,c,17,7,18,25,89,46,43,13,7,6,15,15,14
158,E06000026,LA,879,Plymouth,190,61,61,68,190,61,61,68,172,58,54,60,c,c,c,6,c,0,c,c,91,95,89,88,c,c,c,9,c,0,c,c,c,0,0,c,c,c,c,c,0,0,0,0,22,12,c,c,0,0,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,116,32,37,47,0,0,0,0,c,c,0,c,c,0,c,c,24,12,c,c,10,c,6,c,c,0,c,c,c,0,0,c,c,c,c,c,0,0,0,0,12,20,c,c,0,0,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,61,69,0,0,0,0,c,c,0,c,c,0,c,c,13,20,c,c,5,c,10,c,c,0,c,c,37,21,16,18,11,7,49,52,44
163,E06000027,LA,880,Torbay,104,27,44,33,104,27,44,33,95,26,38,31,9,c,c,c,0,0,0,0,91,96,86,94,9,c,c,c,0,0,0,0,13,c,7,c,6,c,c,c,c,c,0,0,c,c,c,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,c,c,c,0,c,0,c,0,61,18,24,19,0,0,0,0,0,0,0,0,c,0,0,c,8,0,c,c,c,0,c,0,0,0,0,0,13,c,16,c,6,c,c,c,c,c,0,0,c,c,c,0,0,0,0,0,0,0,0,0,c,0,0,c,0,0,0,0,c,c,c,0,c,0,c,0,59,67,55,58,0,0,0,0,0,0,0,0,c,0,0,c,8,0,c,c,c,0,c,0,0,0,0,0,9,c,c,c,0,c,c,0,c
84,E10000012,LA,881,Essex,602,196,191,215,573,192,179,202,508,171,159,178,49,15,16,18,16,c,c,6,89,89,89,88,9,8,9,9,3,c,c,3,67,19,25,23,23,c,c,10,61,29,21,11,53,21,23,9,c,0,c,c,c,c,0,0,17,c,c,9,25,c,c,11,c,c,0,c,57,35,12,10,172,35,47,90,7,c,c,c,0,0,0,0,15,c,c,7,44,14,17,13,37,12,15,10,16,c,c,6,11,10,13,11,4,c,c,5,10,15,11,5,9,11,12,4,c,0,c,c,c,c,0,0,3,c,c,4,4,c,6,5,c,c,0,c,9,18,6,5,29,18,25,42,1,c,c,c,0,0,0,0,2,c,c,3,7,7,9,6,6,6,8,5,3,c,c,3,110,51,59,26,11,15,24,22,25
89,E06000033,LA,882,Southend-on-Sea,115,42,41,32,112,42,41,29,89,35,31,23,12,c,6,c,11,c,c,c,79,83,76,79,11,c,15,c,10,c,c,c,12,c,c,c,c,c,0,c,20,10,c,c,6,c,c,c,0,0,0,0,0,0,0,0,9,0,7,c,c,0,0,c,c,c,c,c,0,0,0,0,37,11,13,13,0,0,0,0,0,0,0,0,c,c,c,c,c,c,0,c,c,c,c,0,11,c,c,c,10,c,c,c,c,c,0,c,17,24,c,c,5,c,c,c,0,0,0,0,0,0,0,0,8,c,c,c,c,0,0,c,c,c,c,c,0,0,0,0,32,26,32,41,0,0,0,0,0,0,0,0,c,c,c,c,c,c,0,c,c,c,c,0,10,c,c,c,39,18,21,c,c,0,c,c,0
91,E06000034,LA,883,Thurrock,188,71,66,51,185,70,65,50,154,63,56,35,9,c,c,c,22,c,c,13,83,90,86,70,5,c,c,c,12,c,c,26,11,c,c,c,7,c,c,c,10,c,c,c,c,c,c,0,0,0,0,0,0,0,0,0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,0,103,37,40,26,c,0,c,0,0,0,0,0,c,c,c,c,6,c,c,0,c,0,c,c,22,c,c,13,6,c,c,c,4,c,c,c,5,c,c,c,c,c,c,0,0,0,0,0,0,0,0,0,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,0,55,52,61,51,c,0,c,0,0,0,0,0,c,c,c,c,3,c,c,0,c,0,c,c,12,c,c,25,29,15,14,c,c,0,c,c,0
69,E06000019,LA,884,Herefordshire,100,37,35,28,100,37,35,28,80,33,25,22,8,0,c,c,12,c,c,c,80,89,71,79,8,0,c,c,12,c,c,c,12,c,c,c,c,0,c,0,16,7,c,c,14,c,c,c,0,0,0,0,0,0,0,0,c,c,0,c,0,0,0,0,c,0,c,c,c,c,0,0,32,8,11,13,c,0,c,0,0,0,0,0,c,0,c,0,c,c,c,0,c,0,c,c,12,c,c,c,12,c,c,c,c,0,c,0,16,19,c,c,14,c,c,c,0,0,0,0,0,0,0,0,c,c,0,c,0,0,0,0,c,0,c,c,c,c,0,0,32,22,31,46,c,0,c,0,0,0,0,0,c,0,c,0,c,c,c,0,c,0,c,c,12,c,c,c,33,18,15,c,c,c,c,c,c
79,E10000034,LA,885,Worcestershire,290,99,103,88,288,98,102,88,229,82,82,65,25,c,11,c,34,11,9,14,80,84,80,74,9,c,11,c,12,11,9,16,30,12,8,10,11,c,c,c,23,13,c,c,7,c,c,c,c,0,c,0,0,0,0,0,c,0,0,c,c,c,0,0,8,c,c,c,16,c,9,c,109,29,45,35,0,0,0,0,c,c,0,0,9,c,c,c,21,14,c,c,18,c,7,c,34,11,9,14,10,12,8,11,4,c,c,c,8,13,c,c,2,c,c,c,c,0,c,0,0,0,0,0,c,0,0,c,c,c,0,0,3,c,c,c,6,c,9,c,38,29,44,40,0,0,0,0,c,c,0,0,3,c,c,c,7,14,c,c,6,c,7,c,12,11,9,16,61,32,29,17,c,c,28,c,c
135,E10000016,LA,886,Kent,1519,469,591,459,1501,464,584,453,1169,386,466,317,81,24,31,26,251,54,87,110,78,83,80,70,5,5,5,6,17,12,15,24,146,43,57,46,31,9,9,13,115,47,42,26,54,26,20,8,c,0,c,c,c,c,c,c,12,c,c,c,10,c,c,c,41,12,16,13,24,12,c,c,724,214,304,206,c,c,c,c,c,0,c,0,28,6,13,9,58,35,16,7,13,c,7,c,251,54,87,110,10,9,10,10,2,2,2,3,8,10,7,6,4,6,3,2,c,0,c,c,c,c,c,c,1,c,c,c,1,c,c,c,3,3,3,3,2,3,1,c,48,46,51,45,c,c,c,c,c,0,c,0,2,1,2,2,4,7,3,2,1,c,1,c,17,12,15,24,216,98,118,43,28,15,20,29,13
136,E06000035,LA,887,Medway,119,43,42,34,118,43,41,34,108,38,38,32,c,c,c,c,c,0,c,0,92,88,93,94,c,c,c,c,c,0,c,0,9,c,c,c,8,c,c,c,c,c,c,c,6,c,0,c,0,0,0,0,0,0,0,0,c,c,c,c,c,0,c,0,c,0,c,0,23,9,7,7,41,9,16,16,0,0,0,0,0,0,0,0,7,c,0,c,11,c,c,0,c,0,0,c,c,0,c,0,8,c,c,c,7,c,c,c,c,c,c,c,5,c,0,c,0,0,0,0,0,0,0,0,c,c,c,c,c,0,c,0,c,0,c,0,19,21,17,21,34,21,38,47,0,0,0,0,0,0,0,0,6,c,0,c,9,c,c,0,c,0,0,c,c,0,c,0,35,20,15,11,c,c,31,c,c
25,E10000017,LA,888,Lancashire,504,201,156,147,502,201,156,145,474,192,148,134,20,7,7,6,8,c,c,c,94,96,95,92,4,3,4,4,2,c,c,c,111,48,35,28,23,9,6,8,28,12,9,7,13,c,6,c,c,0,0,c,0,0,0,0,19,10,c,c,c,0,0,c,0,0,0,0,10,c,c,c,197,67,63,67,c,0,0,c,c,c,0,0,16,c,c,6,60,32,17,11,14,6,c,c,8,c,c,c,22,24,22,19,5,4,4,5,6,6,6,5,3,c,4,c,c,0,0,c,0,0,0,0,4,5,c,c,c,0,0,c,0,0,0,0,2,c,c,c,39,33,40,46,c,0,0,c,c,c,0,0,3,c,c,4,12,16,11,7,3,3,c,c,2,c,c,c,104,58,46,43,30,13,41,52,28
16,E06000008,LA,889,Blackburn with Darwen,80,35,28,17,78,34,27,17,71,32,24,15,c,c,c,c,c,c,c,0,91,94,89,88,c,c,c,c,c,c,c,0,13,c,7,c,c,c,c,0,12,c,c,c,6,c,0,c,c,c,0,0,0,0,0,0,c,c,0,0,c,0,c,0,0,0,0,0,0,0,0,0,27,9,11,7,0,0,0,0,0,0,0,0,c,0,0,c,c,c,c,c,7,c,c,c,c,c,c,0,16,c,25,c,c,c,c,0,15,c,c,c,8,c,0,c,c,c,0,0,0,0,0,0,c,c,0,0,c,0,c,0,0,0,0,0,0,0,0,0,34,26,39,41,0,0,0,0,0,0,0,0,c,0,0,c,c,c,c,c,9,c,c,c,c,c,c,0,17,c,c,c,c,c,c,c,c
17,E06000009,LA,890,Blackpool,127,34,57,36,127,34,57,36,119,33,53,33,c,c,c,c,c,0,c,0,94,97,93,92,c,c,c,c,c,0,c,0,21,c,9,c,c,0,c,0,c,c,c,0,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,c,0,c,0,76,17,31,28,c,0,0,c,0,0,0,0,c,c,c,c,8,c,c,0,7,c,c,c,c,0,c,0,17,c,16,c,c,0,c,0,c,c,c,0,c,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,c,0,c,0,60,50,54,78,c,0,0,c,0,0,0,0,c,c,c,c,6,c,c,0,6,c,c,c,c,0,c,0,25,11,14,8,c,c,32,c,c
63,E10000024,LA,891,Nottinghamshire,330,93,120,117,330,93,120,117,296,87,105,104,16,c,8,c,18,c,c,8,90,94,88,89,5,c,7,c,5,c,c,7,40,11,10,19,16,c,8,c,55,27,18,10,43,16,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,18,40,52,c,c,c,c,0,0,0,0,12,c,c,c,13,6,c,c,20,6,8,6,18,c,c,8,12,12,8,16,5,c,7,c,17,29,15,9,13,17,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,33,44,c,c,c,c,0,0,0,0,4,c,c,c,4,6,c,c,6,6,7,5,5,c,c,7,77,34,43,10,c,c,13,c,c
