LA_order,New_geog_code,geog_l,geog_c,geog_n,CL_All_17&18,CL_All_17,CL_All_18,CL_Act_EET17&18,CL_Act_EET17,CL_Act_EET18,CL_Act_HE17&18,CL_Act_HE17,CL_Act_HE18,CL_Act_OE17&18,CL_Act_OE17,CL_Act_OE18,CL_Act_TE17&18,CL_Act_TE17,CL_Act_TE18,CL_Act_NEET17&18,CL_Act_NEET17,CL_Act_NEET18,CL_Act_NEET_ill17&18,CL_Act_NEET_ill17,CL_Act_NEET_ill18,CL_Act_NEET_oth17&18,CL_Act_NEET_oth17,CL_Act_NEET_oth18,CL_Act_NEET_preg17&18,CL_Act_NEET_preg17,CL_Act_NEET_preg18,CL_Act_NoInf17&18,CL_Act_NoInf17,CL_Act_NoInf18,CL_Act_EET17&18_pc,CL_Act_EET17_pc,CL_Act_EET18_pc,CL_Act_HE17&18_pc,CL_Act_HE17_pc,CL_Act_HE18_pc,CL_Act_OE17&18_pc,CL_Act_OE17_pc,CL_Act_OE18_pc,CL_Act_TE17&18_pc,CL_Act_TE17_pc,CL_Act_TE18_pc,CL_Act_NEET17&18_pc,CL_Act_NEET17_pc,CL_Act_NEET18_pc,CL_Act_NEET_ill17&18_pc,CL_Act_NEET_ill17_pc,CL_Act_NEET_ill18_pc,CL_Act_NEET_oth17&18_pc,CL_Act_NEET_oth17_pc,CL_Act_NEET_oth18_pc,CL_Act_NEET_preg17&18_pc,CL_Act_NEET_preg17_pc,CL_Act_NEET_preg18_pc,CL_Act_NoInf17&18_pc,CL_Act_NoInf17_pc,CL_Act_NoInf18_pc,CL_Acc_Total_SUIT17&18,CL_Acc_Total_SUIT17,CL_Acc_Total_SUIT18,CL_Acc_SUIT17&18,CL_Acc_SUIT17,CL_Acc_SUIT18,CL_Acc_NotSUIT17&18,CL_Acc_NotSUIT17,CL_Acc_NotSUIT18,CL_Acc_NoSUITInfo17&18,CL_Acc_NoSUITInfo17,CL_Acc_NoSUITInfo18,CL_Acc_SUIT17&18_pc,CL_Acc_SUIT17_pc,CL_Acc_SUIT18_pc,CL_Acc_NotSUIT17&18_pc,CL_Acc_NotSUIT17_pc,CL_Acc_NotSUIT18_pc,CL_Acc_NoSUITInfo17&18_pc,CL_Acc_NoSUITInfo17_pc,CL_Acc_NoSUITInfo18_pc,CL_Acc_P17&18,CL_Acc_P17,CL_Acc_P18,CL_Acc_CH17&18,CL_Acc_CH17,CL_Acc_CH18,CL_Acc_SITA17&18,CL_Acc_SITA17,CL_Acc_SITA18,CL_Acc_SL17&18,CL_Acc_SL17,CL_Acc_SL18,CL_Acc_GA17&18,CL_Acc_GA17,CL_Acc_GA18,CL_Acc_Dep17&18,CL_Acc_Dep17,CL_Acc_Dep18,CL_Acc_OL17&18,CL_Acc_OL17,CL_Acc_OL18,CL_Acc_NK17&18,CL_Acc_NK17,CL_Acc_NK18,CL_Acc_NFA17&18,CL_Acc_NFA17,CL_Acc_NFA18,CL_Acc_F17&18,CL_Acc_F17,CL_Acc_F18,CL_Acc_IL17&18,CL_Acc_IL17,CL_Acc_IL18,CL_Acc_EA17&18,CL_Acc_EA17,CL_Acc_EA18,CL_Acc_BB17&18,CL_Acc_BB17,CL_Acc_BB18,CL_Acc_Cust17&18,CL_Acc_Cust17,CL_Acc_Cust18,CL_Acc_FFC17&18,CL_Acc_FFC17,CL_Acc_FFC18,CL_Acc_OTH17&18,CL_Acc_OTH17,CL_Acc_OTH18,CL_Acc_NoInf17&18,CL_Acc_NoInf17,CL_Acc_NoInf18,CL_Acc_P17&18_pc,CL_Acc_P17_pc,CL_Acc_P18_pc,CL_Acc_CH17&18_pc,CL_Acc_CH17_pc,CL_Acc_CH18_pc,CL_Acc_SITA17&18_pc,CL_Acc_SITA17_pc,CL_Acc_SITA18_pc,CL_Acc_SL17&18_pc,CL_Acc_SL17_pc,CL_Acc_SL18_pc,CL_Acc_GA17&18_pc,CL_Acc_GA17_pc,CL_Acc_GA18_pc,CL_Acc_Dep17&18_pc,CL_Acc_Dep17_pc,CL_Acc_Dep18_pc,CL_Acc_OL17&18_pc,CL_Acc_OL17_pc,CL_Acc_OL18_pc,CL_Acc_NK17&18_pc,CL_Acc_NK17_pc,CL_Acc_NK18_pc,CL_Acc_NFA17&18_pc,CL_Acc_NFA17_pc,CL_Acc_NFA18_pc,CL_Acc_F17&18_pc,CL_Acc_F17_pc,CL_Acc_F18_pc,CL_Acc_IL17&18_pc,CL_Acc_IL17_pc,CL_Acc_IL18_pc,CL_Acc_EA17&18_pc,CL_Acc_EA17_pc,CL_Acc_EA18_pc,CL_Acc_BB17&18_pc,CL_Acc_BB17_pc,CL_Acc_BB18_pc,CL_Acc_Cust17&18_pc,CL_Acc_Cust17_pc,CL_Acc_Cust18_pc,CL_Acc_FFC17&18_pc,CL_Acc_FFC17_pc,CL_Acc_FFC18_pc,CL_Acc_Oth17&18_pc,CL_Acc_Oth17_pc,CL_Acc_Oth18_pc,CL_Acc_NoInf17&18_pc,CL_Acc_NoInf17_pc,CL_Acc_NoInf18_pc,CL_InTouch_IT17&18,CL_InTouch_IT17,CL_InTouch_IT18,CL_InTouch_Refu17&18,CL_InTouch_Refu17,CL_InTouch_Refu18,CL_InTouch_NoServ17&18,CL_InTouch_NoServ17,CL_InTouch_NoServ18,CL_InTouch_Not17&18,CL_InTouch_Not17,CL_InTouch_Not18,CL_InTouch_IT17&18_pc,CL_InTouch_IT17_pc,CL_InTouch_IT18_pc,CL_InTouch_Refu17&18_pc,CL_InTouch_Refu17_pc,CL_InTouch_Refu18_pc,CL_InTouch_NoServ17&18_pc,CL_InTouch_NoServ17_pc,CL_InTouch_NoServ18_pc,CL_InTouch_Not17&18_pc,CL_InTouch_Not17_pc,CL_InTouch_Not18_pc,CL_Stayput_18,CL_Stayput_FFC_18,CL_Stayput_FFC_18_pc
133,E10000014,LA,850,Hampshire,219,14,205,106,c,c,c,0,c,83,c,c,c,0,19,34,c,c,c,0,c,c,c,c,c,0,c,79,c,68,48,c,c,c,0,c,38,c,c,c,0,9,16,c,c,c,0,c,c,c,c,c,0,c,36,c,33,219,14,205,133,c,c,7,0,7,79,11,68,61,c,c,3,0,3,36,79,33,21,c,c,7,0,7,27,0,27,21,c,c,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,79,11,68,10,c,c,3,0,3,12,0,13,10,c,c,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,36,79,33,140,c,c,0,0,0,0,0,0,79,11,68,64,c,c,0,0,0,0,0,0,36,79,33,73,c,c
139,E06000044,LA,851,Portsmouth,67,0,67,41,0,41,0,0,0,33,0,33,8,0,8,12,0,12,0,0,0,12,0,12,0,0,0,14,0,14,61,0,61,0,0,0,49,0,49,12,0,12,18,0,18,0,0,0,18,0,18,0,0,0,21,0,21,65,0,65,49,0,49,c,0,c,c,0,14,75,0,75,c,0,c,c,0,22,c,0,c,0,0,0,13,0,13,6,0,6,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,12,0,12,c,0,c,0,0,0,0,0,0,c,0,c,12,0,12,0,0,0,14,0,14,c,0,c,0,0,0,19,0,19,9,0,9,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,18,0,18,c,0,c,0,0,0,0,0,0,c,0,c,18,0,18,0,0,0,21,0,21,53,0,53,c,0,c,c,0,c,6,0,6,79,0,79,c,0,c,c,0,c,9,0,9,28,11,39
142,E06000045,LA,852,Southampton,49,c,c,28,c,c,0,0,0,19,c,c,9,c,c,15,0,15,c,0,c,c,0,c,c,0,c,6,c,c,57,c,c,0,0,0,39,c,c,18,c,c,31,0,33,c,0,c,c,0,c,c,0,c,12,c,c,49,c,c,40,c,c,c,0,c,c,c,c,82,c,c,c,0,c,c,c,c,12,c,c,c,0,c,13,0,13,c,0,c,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,9,0,9,0,0,0,6,c,c,24,c,c,c,0,c,27,0,29,c,0,c,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,18,0,20,0,0,0,12,c,c,42,c,c,0,0,0,0,0,0,7,c,c,86,c,c,0,0,0,0,0,0,14,c,c,16,9,56
59,E10000018,LA,855,Leicestershire,71,c,c,51,0,51,c,0,c,29,0,29,c,0,c,c,c,17,0,0,0,c,c,c,c,0,c,c,0,c,72,0,74,c,0,c,41,0,42,c,0,c,c,c,25,0,0,0,c,c,c,c,0,c,c,0,c,71,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,6,c,c,c,0,c,31,c,c,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,15,0,15,c,0,c,c,0,c,8,c,c,c,0,c,44,c,c,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,21,0,22,c,0,c,c,0,c,69,c,c,0,0,0,c,0,c,c,0,c,97,c,c,0,0,0,c,0,c,c,0,c,18,14,78
58,E06000016,LA,856,Leicester,75,8,67,50,c,c,c,0,c,34,c,c,c,c,c,25,c,c,c,c,c,14,c,c,c,c,c,0,0,0,67,c,c,c,0,c,45,c,c,c,c,c,33,c,c,c,c,c,19,c,c,c,c,c,0,0,0,75,8,67,c,8,66,c,0,c,0,0,0,c,100,99,c,0,c,0,0,0,18,c,c,c,0,c,28,c,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,c,c,0,0,0,0,0,0,c,0,c,8,0,8,0,0,0,0,0,0,24,c,c,c,0,c,37,c,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,c,c,0,0,0,0,0,0,c,0,c,11,0,12,0,0,0,0,0,0,75,8,67,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,21,8,38
64,E06000017,LA,857,Rutland,c,c,c,c,c,c,0,0,0,c,c,c,0,0,0,c,0,c,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,0,0,0,c,c,c,0,0,0,c,0,c,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,c,c,c,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,0,0,0,c,c,c,0,0,0,0,0,0,0,0,0,c,c,c
73,E10000028,LA,860,Staffordshire,148,c,c,105,c,c,6,0,c,78,c,c,21,0,21,37,0,37,c,0,c,24,0,24,c,0,c,6,0,c,71,c,c,4,0,c,53,c,c,14,0,15,25,0,26,c,0,c,16,0,17,c,0,c,4,0,c,148,c,c,135,c,c,7,c,c,6,0,6,91,c,c,5,c,c,4,0,4,22,c,c,c,0,c,48,0,48,10,0,10,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,18,0,18,0,0,0,0,0,0,c,0,c,15,0,15,15,c,c,6,0,6,15,c,c,c,0,c,32,0,34,7,0,7,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,12,0,13,0,0,0,0,0,0,c,0,c,10,0,10,10,c,c,4,0,4,139,c,c,0,0,0,0,0,0,9,c,c,94,c,c,0,0,0,0,0,0,6,c,c,39,15,38
74,E06000021,LA,861,Stoke-on-Trent,71,c,c,40,0,40,0,0,0,26,0,26,14,0,14,31,c,c,c,0,c,25,c,c,c,0,c,0,0,0,56,0,57,0,0,0,37,0,37,20,0,20,44,c,c,c,0,c,35,c,c,c,0,c,0,0,0,70,c,c,70,c,c,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,9,c,c,6,0,6,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,9,0,9,c,0,c,0,0,0,13,c,c,8,0,9,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,61,0,61,0,0,0,0,0,0,0,0,0,13,0,13,c,0,c,0,0,0,71,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,14,8,57
164,E06000054,LA,865,Wiltshire,69,c,c,54,c,c,c,0,c,33,0,33,c,c,c,c,c,13,c,0,c,c,c,c,c,0,c,c,0,c,78,c,c,c,0,c,48,0,49,c,c,c,c,c,19,c,0,c,c,c,c,c,0,c,c,0,c,68,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,10,c,c,c,0,c,12,0,12,13,0,13,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,12,0,12,0,0,0,0,0,0,c,0,c,13,0,13,c,0,c,c,0,c,14,c,c,c,0,c,17,0,18,19,0,19,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,17,0,18,0,0,0,0,0,0,c,0,c,19,0,19,c,0,c,c,0,c,67,c,c,0,0,0,0,0,0,c,0,c,97,c,c,0,0,0,0,0,0,c,0,c,25,12,48
162,E06000030,LA,866,Swindon,49,c,c,34,c,c,c,0,c,22,c,c,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,c,c,0,69,c,c,c,0,c,45,c,c,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,c,c,0,49,c,c,43,c,c,c,0,c,c,c,0,88,c,c,c,0,c,c,c,0,9,c,c,c,0,c,8,0,8,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,10,0,10,c,0,c,c,c,0,18,c,c,c,0,c,16,0,17,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,c,0,c,20,0,21,c,0,c,c,c,0,46,0,46,0,0,0,0,0,0,c,c,c,94,0,98,0,0,0,0,0,0,c,c,c,20,9,45
129,E06000036,LA,867,Bracknell Forest,19,0,19,10,0,10,c,0,c,c,0,c,c,0,c,9,0,9,c,0,c,c,0,c,0,0,0,0,0,0,53,0,53,c,0,c,c,0,c,c,0,c,47,0,47,c,0,c,c,0,c,0,0,0,0,0,0,19,0,19,c,0,15,c,0,c,0,0,0,c,0,79,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,c,c,c
146,E06000040,LA,868,Windsor and Maidenhead,20,0,20,c,0,c,c,0,c,c,0,c,7,0,7,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,35,0,35,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,20,0,20,c,0,19,c,0,c,0,0,0,c,0,95,c,0,c,0,0,0,c,0,c,c,0,c,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,7,0,7,0,0,0,0,0,0,c,0,c,c,0,c,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,35,0,35,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,8,7,88
144,E06000037,LA,869,West Berkshire,20,0,20,12,0,12,c,0,c,c,0,c,c,0,c,8,0,8,c,0,c,c,0,c,c,0,c,0,0,0,60,0,60,c,0,c,c,0,c,c,0,c,40,0,40,c,0,c,c,0,c,c,0,c,0,0,0,20,0,20,20,0,20,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,c,c,c
140,E06000038,LA,870,Reading,35,0,35,21,0,21,0,0,0,14,0,14,7,0,7,14,0,14,0,0,0,c,0,12,c,0,c,0,0,0,60,0,60,0,0,0,40,0,40,20,0,20,40,0,40,0,0,0,c,0,34,c,0,c,0,0,0,34,0,34,c,0,33,c,0,c,0,0,0,c,0,97,c,0,c,0,0,0,c,0,c,c,0,c,14,0,14,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,40,0,40,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,7,c,c
141,E06000039,LA,871,Slough,43,8,35,28,c,c,c,0,c,21,c,c,c,0,c,9,c,c,c,c,0,c,c,c,0,0,0,6,c,c,65,c,c,c,0,c,49,c,c,c,0,c,21,c,c,c,c,0,c,c,c,0,0,0,14,c,c,43,8,35,33,c,c,c,c,c,c,c,c,77,c,c,c,c,c,c,c,c,7,c,c,c,0,c,11,0,11,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,10,0,10,0,0,0,6,c,c,16,c,c,c,0,c,26,0,31,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,c,c,23,0,29,0,0,0,14,c,c,37,c,c,c,c,0,c,c,0,c,c,c,86,c,c,c,c,0,c,c,0,c,c,c,13,10,77
147,E06000041,LA,872,Wokingham,22,0,22,14,0,14,c,0,c,8,0,8,c,0,c,8,0,8,c,0,c,c,0,c,c,0,c,0,0,0,64,0,64,c,0,c,36,0,36,c,0,c,36,0,36,c,0,c,c,0,c,c,0,c,0,0,0,22,0,22,22,0,22,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,c,0,c,c,0,c,8,0,8,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,c,0,c,c,0,c,36,0,36,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,8,6,75
83,E10000003,LA,873,Cambridgeshire,98,c,c,59,c,c,c,0,c,38,0,38,c,c,c,26,0,26,c,0,c,c,0,c,c,0,c,13,c,c,60,c,c,c,0,c,39,0,40,c,c,c,27,0,27,c,0,c,c,0,c,c,0,c,13,c,c,97,c,c,81,c,c,c,0,c,c,c,c,84,c,c,c,0,c,c,c,c,9,c,c,c,0,c,47,0,47,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,9,0,9,6,0,6,13,c,c,9,c,c,c,0,c,48,0,49,c,0,c,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,c,0,c,0,0,0,c,0,c,9,0,9,6,0,6,13,c,c,85,c,c,0,0,0,0,0,0,13,c,c,87,c,c,0,0,0,0,0,0,13,c,c,21,9,43
88,E06000031,LA,874,Peterborough,73,c,c,47,0,47,6,0,6,31,0,31,10,0,10,26,c,c,0,0,0,c,c,c,c,c,c,0,0,0,64,0,66,8,0,8,42,0,44,14,0,14,36,c,c,0,0,0,c,c,c,c,c,c,0,0,0,72,c,c,c,c,c,c,0,c,0,0,0,c,c,c,c,0,c,0,0,0,12,c,c,c,0,c,9,0,9,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,18,0,18,0,0,0,c,0,c,c,0,c,18,0,18,c,0,c,0,0,0,16,c,c,c,0,c,12,0,13,c,0,c,0,0,0,0,0,0,0,0,0,c,0,c,c,0,c,c,0,c,25,0,25,0,0,0,c,0,c,c,0,c,25,0,25,c,0,c,0,0,0,73,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,31,16,52
23,E06000006,LA,876,Halton,24,0,24,17,0,17,8,0,8,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,0,0,0,c,0,c,71,0,71,33,0,33,c,0,c,c,0,c,c,0,c,0,0,0,c,0,c,0,0,0,c,0,c,23,0,23,c,0,21,c,0,c,c,0,c,c,0,91,c,0,c,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,6,0,6,c,0,c,c,0,c,c,0,c,c,0,c,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,25,0,25,c,0,c,c,0,c,22,0,22,0,0,0,0,0,0,c,0,c,92,0,92,0,0,0,0,0,0,c,0,c,7,c,c
36,E06000007,LA,877,Warrington,41,c,c,29,c,c,c,0,c,20,0,20,c,c,c,12,c,c,c,0,c,c,c,c,0,0,0,0,0,0,71,c,c,c,0,c,49,0,53,c,c,c,29,c,c,c,0,c,c,c,c,0,0,0,0,0,0,41,c,c,c,c,c,c,0,c,0,0,0,c,c,c,c,0,c,0,0,0,10,c,c,c,0,c,12,0,12,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,c,c,c,0,c,0,0,0,0,0,0,0,0,0,8,0,8,c,0,c,0,0,0,24,c,c,c,0,c,29,0,32,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,c,c,c,0,c,0,0,0,0,0,0,0,0,0,20,0,21,c,0,c,0,0,0,41,c,c,0,0,0,0,0,0,0,0,0,100,c,c,0,0,0,0,0,0,0,0,0,12,8,67
153,E10000008,LA,878,Devon,113,6,107,66,c,c,c,0,c,41,c,c,c,c,c,30,c,c,c,0,8,20,0,20,c,c,c,17,c,16,58,c,c,c,0,c,36,c,c,c,c,c,27,c,c,c,0,7,18,0,19,c,c,c,15,c,15,110,c,c,86,c,c,7,0,7,17,c,c,78,c,c,6,0,7,15,c,c,17,c,c,c,0,c,13,c,11,9,0,9,c,0,c,0,0,0,0,0,0,c,c,c,c,0,c,c,0,c,6,0,6,c,0,c,c,0,c,c,0,c,20,0,20,11,0,11,17,c,c,15,c,c,c,0,c,12,c,10,8,0,8,c,0,c,0,0,0,0,0,0,c,c,c,c,0,c,c,0,c,5,0,6,c,0,c,c,0,c,c,0,c,18,0,19,10,0,10,15,c,c,96,c,c,0,0,0,c,0,c,16,c,c,85,c,c,0,0,0,c,0,c,14,c,c,48,19,40
158,E06000026,LA,879,Plymouth,59,c,c,37,0,37,21,0,21,6,0,6,10,0,10,c,c,c,c,c,c,c,c,c,0,0,0,c,c,0,63,0,69,36,0,39,10,0,11,17,0,19,c,c,c,c,c,c,c,c,c,0,0,0,c,c,0,59,c,c,52,c,c,c,0,c,c,c,0,88,c,c,c,0,c,c,c,0,0,0,0,0,0,0,0,0,0,8,c,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,c,c,0,0,0,c,0,c,c,0,c,10,0,10,c,0,c,c,c,0,0,0,0,0,0,0,0,0,0,14,c,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,c,c,0,0,0,c,0,c,c,0,c,17,0,19,c,0,c,c,c,0,56,c,c,0,0,0,0,0,0,c,c,0,95,c,c,0,0,0,0,0,0,c,c,0,17,9,53
163,E06000027,LA,880,Torbay,44,0,44,31,0,31,c,0,c,c,0,c,15,0,15,13,0,13,c,0,c,c,0,c,c,0,c,0,0,0,70,0,70,c,0,c,c,0,c,34,0,34,30,0,30,c,0,c,c,0,c,c,0,c,0,0,0,44,0,44,c,0,40,c,0,c,0,0,0,c,0,91,c,0,c,0,0,0,9,0,9,c,0,c,c,0,c,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,9,0,9,c,0,c,c,0,c,c,0,c,8,0,8,c,0,c,0,0,0,20,0,20,c,0,c,c,0,c,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,20,0,20,c,0,c,c,0,c,c,0,c,18,0,18,c,0,c,0,0,0,43,0,43,0,0,0,0,0,0,c,0,c,98,0,98,0,0,0,0,0,0,c,0,c,c,c,c
84,E10000012,LA,881,Essex,205,12,193,141,6,135,7,c,c,103,c,c,31,c,c,c,6,c,c,c,c,49,c,c,c,c,c,c,0,c,69,50,70,3,c,c,50,c,c,15,c,c,c,50,c,c,c,c,24,c,c,c,c,c,c,0,c,199,11,188,187,10,177,c,c,c,c,0,c,94,91,94,c,c,c,c,0,c,32,6,26,13,0,13,52,c,c,21,c,c,c,c,0,0,0,0,c,0,c,c,0,c,c,0,c,13,0,13,13,c,c,c,0,c,0,0,0,c,0,c,38,0,38,8,0,8,c,0,c,16,50,13,6,0,7,25,c,c,10,c,c,c,c,0,0,0,0,c,0,c,c,0,c,c,0,c,6,0,7,6,c,c,c,0,c,0,0,0,c,0,c,19,0,20,4,0,4,c,0,c,192,10,182,0,0,0,0,0,0,13,c,c,94,83,94,0,0,0,0,0,0,6,c,c,56,34,61
89,E06000033,LA,882,Southend-on-Sea,42,c,c,23,c,c,c,0,c,c,c,c,c,0,c,c,0,18,c,0,c,c,0,c,c,0,c,c,0,c,55,c,c,c,0,c,c,c,c,c,0,c,c,0,44,c,0,c,c,0,c,c,0,c,c,0,c,42,c,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,c,0,c,c,c,c,c,0,c,17,0,17,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,8,0,8,c,0,c,c,0,c,c,c,c,c,0,c,40,0,41,c,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,0,c,0,0,0,0,0,0,c,0,c,19,0,20,c,0,c,c,0,c,40,c,c,0,0,0,0,0,0,c,0,c,95,c,c,0,0,0,0,0,0,c,0,c,11,7,64
