time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,CPP_start_rate,CPP_child_start,CPP_child_start_rate,CPP_end,CPP_end_rate,CPP_child_end,CPP_child_end_rate,CPP_anypoint,CPP_anypoint_rate,CPP_child_anypoint,CPP_child_anypoint_rate,CPP_At31,CPP_At31_rate
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans,417,62.6,417,62.6,288,43.3,288,43.3,669,100.5,668,100.3,381,57.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans,461,74.3,461,74.3,335,54,335,54,736,118.6,736,118.6,401,64.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans,122,27.7,122,27.7,129,29.3,129,29.3,211,47.9,211,47.9,82,18.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans,331,53.5,331,53.5,290,46.9,290,46.9,584,94.4,584,94.4,294,47.5
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans,260,28.8,260,28.8,332,36.7,332,36.7,526,58.2,526,58.2,194,21.5
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans,250,44.2,250,44.2,236,41.7,236,41.7,412,72.9,411,72.7,176,31.1
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans,330,43.2,329,43.1,329,43.1,328,42.9,528,69.1,525,68.7,199,26.1
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans,428,58.4,427,58.3,315,43,313,42.7,657,89.7,651,88.8,342,46.7
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans,451,47.8,451,47.8,451,47.8,450,47.6,800,84.7,794,84.1,349,37
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans,301,36.8,301,36.8,364,44.5,364,44.5,593,72.5,593,72.5,229,28
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans,336,40,334,39.8,343,40.9,340,40.5,566,67.5,551,65.7,223,26.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans,347,51.6,347,51.6,325,48.3,325,48.3,619,92,619,92,294,43.7
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans,341,59.2,341,59.2,309,53.7,309,53.7,536,93.1,535,92.9,227,39.4
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans,305,54.7,304,54.5,295,52.9,295,52.9,590,105.8,579,103.9,295,52.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans,457,63.6,454,63.2,502,69.8,500,69.6,803,111.7,794,110.5,301,41.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans,298,47.1,298,47.1,253,40,253,40,509,80.4,508,80.3,256,40.5
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans,190,49.8,190,49.8,189,49.5,189,49.5,331,86.7,331,86.7,142,37.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans,184,39.4,184,39.4,195,41.7,195,41.7,322,68.9,322,68.9,127,27.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans,459,60.4,459,60.4,421,55.4,419,55.1,799,105.1,795,104.6,378,49.7
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans,138,30.8,138,30.8,144,32.1,144,32.1,255,56.8,255,56.8,111,24.7
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans,283,60.4,283,60.4,267,57,267,57,498,106.3,492,105,231,49.3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans,318,48.2,318,48.2,339,51.4,339,51.4,565,85.6,564,85.5,226,34.2
2016,Reporting year,National,E92000001,England,,,,,,Child Protection Plans,63310,54.2,63090,54,62750,53.7,62560,53.6,113060,96.8,111780,95.7,50310,43.1
2016,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans,3790,72.3,3780,72.1,3770,71.8,3760,71.7,6890,131.4,6830,130.3,3130,59.6
2016,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans,10600,69.7,10570,69.4,9710,63.8,9660,63.5,18110,119,17860,117.4,8400,55.2
2016,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans,5970,52.1,5950,51.9,5970,52.1,5970,52.1,10760,93.9,10680,93.2,4780,41.7
2016,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans,5640,58.1,5620,57.9,5610,57.8,5600,57.6,10030,103.2,9920,102.1,4420,45.5
2016,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans,7260,57.5,7230,57.3,7600,60.2,7580,60,13060,103.5,12900,102.2,5460,43.2
2016,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans,5130,39.4,5100,39.3,5120,39.4,5100,39.2,9070,69.8,8970,69,3950,30.4
2016,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans,8940,45.8,8910,45.7,9300,47.7,9290,47.6,16710,85.6,16570,84.9,7410,38
2016,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans,9770,50.9,9730,50.7,9640,50.3,9600,50,17710,92.3,17440,90.9,8070,42
2016,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans,6210,57.4,6190,57.2,6030,55.8,6010,55.6,10730,99.1,10610,98,4690,43.4
2016,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans,3410,47.6,3400,47.5,3580,50,3580,49.9,6520,90.9,6460,90.2,2930,40.9
2016,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans,5520,44.7,5510,44.6,5720,46.3,5710,46.3,10200,82.5,10110,81.8,4480,36.2
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans,168,74.1,168,74.1,123,54.2,123,54.2,254,112,254,112,131,57.8
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans,466,46.5,466,46.5,493,49.2,493,49.2,843,84.1,843,84.1,350,34.9
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans,338,84.8,338,84.8,323,81.1,323,81.1,594,149.1,591,148.3,271,68
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans,144,72.6,144,72.6,158,79.7,158,79.7,285,143.8,285,143.8,127,64.1
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans,301,94.2,300,93.9,281,88,281,88,531,166.2,530,165.9,250,78.3
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans,457,80.9,453,80.2,459,81.2,458,81.1,883,156.3,866,153.3,424,75
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans,239,59.1,239,59.1,229,56.7,229,56.7,408,101,405,100.2,179,44.3
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans,396,66.8,396,66.8,389,65.6,389,65.6,750,126.6,750,126.6,361,60.9
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans,209,76.3,208,76,182,66.5,182,66.5,329,120.2,327,119.5,147,53.7
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans,217,74.3,217,74.3,222,76,222,76,404,138.4,403,138,182,62.3
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans,309,72.2,309,72.2,380,88.8,380,88.8,664,155.2,662,154.7,284,66.4
2016,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans,545,100.3,545,100.3,527,97,522,96.1,947,174.3,915,168.4,420,77.3
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans,294,76.8,293,76.5,265,69.2,263,68.7,477,124.6,467,122,212,55.4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans,518,180.3,515,179.3,506,176.2,502,174.8,870,302.9,852,296.6,364,126.7
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans,222,33.6,222,33.6,258,39,258,39,479,72.4,479,72.4,221,33.4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans,339,79.5,339,79.5,287,67.3,287,67.3,539,126.5,533,125,252,59.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans,327,43.6,325,43.3,359,47.9,357,47.6,638,85.1,633,84.4,279,37.2
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans,387,58.4,387,58.4,299,45.1,295,44.5,620,93.6,608,91.8,321,48.5
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans,596,64.1,595,64,506,54.4,504,54.2,919,98.9,910,97.9,413,44.4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans,179,63.3,179,63.3,277,98,277,98,420,148.5,414,146.4,143,50.6
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans,237,72.9,235,72.3,226,69.5,226,69.5,434,133.6,432,132.9,208,64
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans,1732,70.6,1722,70.2,1203,49,1196,48.8,2663,108.5,2615,106.6,1460,59.5
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans,700,76.8,700,76.8,718,78.8,718,78.8,1148,126,1140,125.1,430,47.2
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans,923,78.6,923,78.6,973,82.9,972,82.8,1813,154.4,1798,153.1,840,71.5
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans,394,67.6,390,66.9,400,68.6,398,68.3,729,125.1,723,124,329,56.4
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans,294,57.8,294,57.8,324,63.7,324,63.7,550,108.2,550,108.2,226,44.5
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans,657,122.1,656,121.9,531,98.7,529,98.3,1014,188.4,1000,185.8,483,89.8
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans,363,68.3,360,67.7,358,67.3,358,67.3,613,115.3,598,112.4,255,47.9
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans,294,81.1,294,81.1,277,76.4,276,76.1,564,155.5,553,152.5,287,79.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans,216,34.9,216,34.9,264,42.7,264,42.7,454,73.4,451,72.9,190,30.7
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans,218,44.5,218,44.5,210,42.9,208,42.5,430,87.8,426,87,220,44.9
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans,287,53,285,52.6,225,41.5,222,41,540,99.7,528,97.5,315,58.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans,306,68.8,306,68.8,259,58.2,259,58.2,535,120.3,533,119.9,276,62.1
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans,505,74.7,500,74,550,81.3,542,80.2,822,121.6,792,117.1,272,40.2
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans,613,90.7,612,90.6,430,63.7,426,63.1,834,123.5,827,122.4,404,59.8
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans,441,88.8,441,88.8,362,72.9,362,72.9,771,155.3,770,155.1,409,82.4
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans,524,37.5,523,37.4,522,37.3,522,37.3,1033,73.9,1032,73.8,511,36.5
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans,218,47.6,218,47.6,253,55.3,253,55.3,441,96.4,440,96.2,188,41.1
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans,475,72.7,475,72.7,376,57.6,375,57.4,775,118.6,774,118.5,399,61.1
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans,259,41.3,259,41.3,218,34.7,218,34.7,434,69.2,434,69.2,216,34.4
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans,445,80.1,445,80.1,395,71.1,394,71,769,138.5,765,137.8,374,67.4
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans,511,51.8,508,51.5,446,45.2,446,45.2,861,87.2,851,86.2,415,42
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans,809,49.8,807,49.6,862,53,862,53,1426,87.7,1406,86.5,564,34.7
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Child Protection Plans,334,97.6,333,97.3,346,101.1,344,100.5,567,165.7,552,161.3,221,64.6
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Child Protection Plans,195,55.2,195,55.2,163,46.2,163,46.2,316,89.5,316,89.5,153,43.3
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Child Protection Plans,355,30.3,351,29.9,487,41.5,486,41.4,764,65.2,752,64.1,277,23.6
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Child Protection Plans,527,93.5,527,93.5,583,103.4,583,103.4,951,168.7,950,168.5,368,65.3
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Child Protection Plans,432,37.3,432,37.3,431,37.2,431,37.2,794,68.5,794,68.5,363,31.3
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Child Protection Plans,294,42.2,284,40.8,388,55.7,385,55.3,577,82.8,565,81.1,189,27.1
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Child Protection Plans,152,41.4,152,41.4,141,38.5,141,38.5,276,75.3,276,75.3,135,36.8
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans,413,70.3,412,70.2,413,70.3,413,70.3,727,123.8,723,123.1,314,53.5
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans,826,53.8,824,53.7,732,47.7,731,47.6,1470,95.8,1457,95,738,48.1
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans,522,63.7,521,63.6,433,52.8,432,52.7,951,116,941,114.8,518,63.2
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans,430,31.7,429,31.6,477,35.2,475,35,822,60.6,811,59.8,345,25.5
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans,431,30.3,431,30.3,536,37.7,536,37.7,804,56.5,804,56.5,268,18.8
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans,1212,74.5,1204,74,1241,76.3,1241,76.3,2204,135.5,2182,134.2,963,59.2
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans,826,125.3,820,124.4,807,122.4,804,122,1352,205.1,1334,202.4,545,82.7
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans,937,57.4,934,57.2,943,57.8,936,57.3,1643,100.6,1611,98.7,700,42.9
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans,46,59.4,46,59.4,29,37.5,29,37.5,56,72.4,55,71.1,27,34.9
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans,1339,47.1,1334,47,1795,63.2,1784,62.8,2640,93,2602,91.6,845,29.8
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans,539,71.8,535,71.2,740,98.5,736,98,1234,164.3,1222,162.7,494,65.8
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans,508,74.7,504,74.1,458,67.3,454,66.7,807,118.6,789,116,349,51.3
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Child Protection Plans,355,98.4,354,98.2,320,88.7,319,88.5,548,152,547,151.7,228,63.2
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans,514,65.3,514,65.3,485,61.6,484,61.5,841,106.8,835,106.1,356,45.2
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans,282,47.5,282,47.5,267,45,267,45,533,89.8,530,89.3,266,44.8
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans,228,50,228,50,243,53.2,243,53.2,446,97.7,433,94.9,203,44.5
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans,810,48,807,47.8,720,42.6,720,42.6,1425,84.4,1402,83,705,41.8
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans,406,72.3,406,72.3,311,55.4,307,54.7,661,117.8,656,116.9,350,62.4
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans,240,61.2,240,61.2,153,39,153,39,343,87.5,342,87.2,190,48.5
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans,541,83.1,540,83,523,80.4,520,79.9,898,138,889,136.6,375,57.6
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans,579,51.4,577,51.2,639,56.7,639,56.7,1112,98.7,1106,98.1,473,42
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans,280,48,274,47,418,71.7,418,71.7,570,97.7,557,95.5,152,26.1
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans,636,55.2,636,55.2,531,46.1,531,46.1,1004,87.1,992,86.1,473,41.1
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans,214,56.4,214,56.4,218,57.4,218,57.4,377,99.3,370,97.4,159,41.9
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans,545,41.1,543,40.9,494,37.2,492,37.1,932,70.2,923,69.6,438,33
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans,286,48,279,46.9,226,38,225,37.8,451,75.7,439,73.7,225,37.8
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans,762,25.1,761,25.1,642,21.2,642,21.2,1224,40.4,1216,40.1,582,19.2
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans,812,30.7,810,30.7,963,36.4,961,36.4,1699,64.3,1680,63.6,736,27.9
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans,242,43.2,242,43.2,293,52.3,292,52.1,482,86,471,84.1,189,33.7
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans,735,43.8,734,43.7,848,50.5,845,50.3,1306,77.8,1302,77.6,458,27.3
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans,398,83.5,393,82.5,375,78.7,372,78.1,632,132.7,623,130.8,257,53.9
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans,201,52.3,201,52.3,196,51,196,51,385,100.2,381,99.1,189,49.2
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans,605,39.9,600,39.6,625,41.2,622,41,1054,69.5,1041,68.7,429,28.3
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans,326,79.5,326,79.5,236,57.6,236,57.6,527,128.5,520,126.8,291,71
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans,141,50.1,141,50.1,148,52.6,147,52.2,263,93.5,253,89.9,115,40.9
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans,435,85.1,433,84.7,352,68.8,348,68,744,145.5,737,144.1,392,76.6
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans,612,50.7,605,50.1,479,39.7,476,39.4,933,77.3,920,76.2,454,37.6
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans,445,42,445,42,469,44.3,469,44.3,925,87.3,920,86.9,456,43.1
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans,1672,59.3,1665,59,1585,56.2,1581,56,3026,107.3,2998,106.3,1441,51.1
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans,292,115.2,292,115.2,332,131,332,131,546,215.4,541,213.5,214,84.4
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans,1319,39.9,1316,39.8,1511,45.7,1507,45.6,2560,77.5,2516,76.2,1049,31.8
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans,556,88.1,556,88.1,492,78,488,77.3,1031,163.4,1006,159.4,539,85.4
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans,109,16.4,109,16.4,74,11.2,74,11.2,166,25,166,25,92,13.9
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans,708,50,705,49.8,705,49.8,699,49.3,1276,90.1,1257,88.7,571,40.3
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans,297,67.9,297,67.9,260,59.4,260,59.4,535,122.3,525,120,275,62.8
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans,335,92,335,92,287,78.8,285,78.2,539,148,532,146,252,69.2
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans,316,77.9,316,77.9,311,76.7,311,76.7,541,133.4,535,131.9,230,56.7
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans,490,99.9,472,96.2,553,112.7,544,110.9,886,180.6,852,173.7,333,67.9
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans,1005,39.2,1002,39,1115,43.5,1114,43.4,1996,77.8,1970,76.8,881,34.3
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans,204,57,204,57,183,51.1,183,51.1,328,91.6,325,90.8,145,40.5
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans,544,31.9,543,31.8,595,34.9,588,34.5,1012,59.3,991,58.1,417,24.5
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans,175,51.8,175,51.8,94,27.8,94,27.8,239,70.7,238,70.4,145,42.9
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans,114,30.5,114,30.5,97,26,97,26,162,43.4,159,42.6,65,17.4
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans,179,51.5,179,51.5,139,40,139,40,286,82.3,282,81.2,147,42.3
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans,223,64.1,223,64.1,252,72.4,251,72.1,400,114.9,397,114,148,42.5
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Child Protection Plans,553,59.6,553,59.6,509,54.9,509,54.9,991,106.8,991,106.8,482,51.9
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans,420,39.8,420,39.8,417,39.5,416,39.4,822,77.9,819,77.7,405,38.4
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans,1014,71.1,1005,70.5,781,54.8,776,54.4,1495,104.8,1480,103.8,714,50.1
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans,534,69.2,534,69.2,499,64.7,496,64.3,908,117.7,897,116.3,409,53
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans,727,58.3,727,58.3,587,47,587,47,1155,92.6,1141,91.4,568,45.5
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans,0,0,0,0,c,c,c,c,c,c,c,c,0,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans,159,37.3,159,37.3,153,35.9,153,35.9,281,65.9,281,65.9,128,30
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans,516,99.5,513,98.9,576,111.1,571,110.1,923,178,910,175.4,347,66.9
