time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,number
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Net gain of children by responsible LA,-320
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,1. Children who are the responsibility of other LAs placed within this LA boundary,177
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,2. Children who are the responsibility of this LA placed outside the LA boundary,220
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Net gain of children by responsible LA,-43
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,1. Children who are the responsibility of other LAs placed within this LA boundary,269
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,2. Children who are the responsibility of this LA placed outside the LA boundary,214
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Net gain of children by responsible LA,55
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,1. Children who are the responsibility of other LAs placed within this LA boundary,172
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,2. Children who are the responsibility of this LA placed outside the LA boundary,208
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Net gain of children by responsible LA,-36
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,1. Children who are the responsibility of other LAs placed within this LA boundary,171
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,2. Children who are the responsibility of this LA placed outside the LA boundary,227
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Net gain of children by responsible LA,-56
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,1. Children who are the responsibility of other LAs placed within this LA boundary,952
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,2. Children who are the responsibility of this LA placed outside the LA boundary,486
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Net gain of children by responsible LA,466
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,1. Children who are the responsibility of other LAs placed within this LA boundary,74
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,2. Children who are the responsibility of this LA placed outside the LA boundary,279
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Net gain of children by responsible LA,-205
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,1. Children who are the responsibility of other LAs placed within this LA boundary,300
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,2. Children who are the responsibility of this LA placed outside the LA boundary,117
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Net gain of children by responsible LA,183
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,1. Children who are the responsibility of other LAs placed within this LA boundary,51
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,2. Children who are the responsibility of this LA placed outside the LA boundary,111
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Net gain of children by responsible LA,-60
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,1. Children who are the responsibility of other LAs placed within this LA boundary,90
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,2. Children who are the responsibility of this LA placed outside the LA boundary,51
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Net gain of children by responsible LA,39
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,1. Children who are the responsibility of other LAs placed within this LA boundary,33
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,2. Children who are the responsibility of this LA placed outside the LA boundary,82
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Net gain of children by responsible LA,-49
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,1. Children who are the responsibility of other LAs placed within this LA boundary,185
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,2. Children who are the responsibility of this LA placed outside the LA boundary,94
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Net gain of children by responsible LA,91
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,1. Children who are the responsibility of other LAs placed within this LA boundary,259
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,2. Children who are the responsibility of this LA placed outside the LA boundary,207
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Net gain of children by responsible LA,52
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,1. Children who are the responsibility of other LAs placed within this LA boundary,146
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,2. Children who are the responsibility of this LA placed outside the LA boundary,363
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Net gain of children by responsible LA,-217
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,1. Children who are the responsibility of other LAs placed within this LA boundary,174
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,2. Children who are the responsibility of this LA placed outside the LA boundary,217
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Net gain of children by responsible LA,-43
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,1. Children who are the responsibility of other LAs placed within this LA boundary,275
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,2. Children who are the responsibility of this LA placed outside the LA boundary,257
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Net gain of children by responsible LA,18
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,1. Children who are the responsibility of other LAs placed within this LA boundary,150
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,2. Children who are the responsibility of this LA placed outside the LA boundary,121
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Net gain of children by responsible LA,29
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,1. Children who are the responsibility of other LAs placed within this LA boundary,178
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,2. Children who are the responsibility of this LA placed outside the LA boundary,278
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Net gain of children by responsible LA,-100
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,1. Children who are the responsibility of other LAs placed within this LA boundary,335
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,2. Children who are the responsibility of this LA placed outside the LA boundary,377
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Net gain of children by responsible LA,-42
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,1. Children who are the responsibility of other LAs placed within this LA boundary,183
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,2. Children who are the responsibility of this LA placed outside the LA boundary,242
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Net gain of children by responsible LA,-59
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,1. Children who are the responsibility of other LAs placed within this LA boundary,291
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,2. Children who are the responsibility of this LA placed outside the LA boundary,71
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Net gain of children by responsible LA,220
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,1. Children who are the responsibility of other LAs placed within this LA boundary,71
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,2. Children who are the responsibility of this LA placed outside the LA boundary,356
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Net gain of children by responsible LA,-285
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,1. Children who are the responsibility of other LAs placed within this LA boundary,130
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,2. Children who are the responsibility of this LA placed outside the LA boundary,327
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Net gain of children by responsible LA,-197
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,1. Children who are the responsibility of other LAs placed within this LA boundary,17
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,2. Children who are the responsibility of this LA placed outside the LA boundary,20
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Net gain of children by responsible LA,-3
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,1. Children who are the responsibility of other LAs placed within this LA boundary,187
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,2. Children who are the responsibility of this LA placed outside the LA boundary,391
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Net gain of children by responsible LA,-204
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,1. Children who are the responsibility of other LAs placed within this LA boundary,489
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,2. Children who are the responsibility of this LA placed outside the LA boundary,312
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Net gain of children by responsible LA,177
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,1. Children who are the responsibility of other LAs placed within this LA boundary,491
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,2. Children who are the responsibility of this LA placed outside the LA boundary,197
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Net gain of children by responsible LA,294
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,1. Children who are the responsibility of other LAs placed within this LA boundary,477
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,2. Children who are the responsibility of this LA placed outside the LA boundary,101
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Net gain of children by responsible LA,376
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,1. Children who are the responsibility of other LAs placed within this LA boundary,301
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,2. Children who are the responsibility of this LA placed outside the LA boundary,277
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Net gain of children by responsible LA,24
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,1. Children who are the responsibility of other LAs placed within this LA boundary,642
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,2. Children who are the responsibility of this LA placed outside the LA boundary,312
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Net gain of children by responsible LA,330
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,1. Children who are the responsibility of other LAs placed within this LA boundary,90
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,2. Children who are the responsibility of this LA placed outside the LA boundary,82
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Net gain of children by responsible LA,8
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,1. Children who are the responsibility of other LAs placed within this LA boundary,153
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,2. Children who are the responsibility of this LA placed outside the LA boundary,173
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Net gain of children by responsible LA,-20
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,1. Children who are the responsibility of other LAs placed within this LA boundary,143
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,2. Children who are the responsibility of this LA placed outside the LA boundary,402
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Net gain of children by responsible LA,-259
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,1. Children who are the responsibility of other LAs placed within this LA boundary,324
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,2. Children who are the responsibility of this LA placed outside the LA boundary,116
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Net gain of children by responsible LA,208
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,1. Children who are the responsibility of other LAs placed within this LA boundary,682
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,2. Children who are the responsibility of this LA placed outside the LA boundary,775
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Net gain of children by responsible LA,-93
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,1. Children who are the responsibility of other LAs placed within this LA boundary,164
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,2. Children who are the responsibility of this LA placed outside the LA boundary,308
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Net gain of children by responsible LA,-144
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,1. Children who are the responsibility of other LAs placed within this LA boundary,265
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,2. Children who are the responsibility of this LA placed outside the LA boundary,292
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Net gain of children by responsible LA,-27
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,1. Children who are the responsibility of other LAs placed within this LA boundary,316
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,2. Children who are the responsibility of this LA placed outside the LA boundary,504
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Net gain of children by responsible LA,-188
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,1. Children who are the responsibility of other LAs placed within this LA boundary,127
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,2. Children who are the responsibility of this LA placed outside the LA boundary,278
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Net gain of children by responsible LA,-151
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,1. Children who are the responsibility of other LAs placed within this LA boundary,334
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,2. Children who are the responsibility of this LA placed outside the LA boundary,287
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Net gain of children by responsible LA,47
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,1. Children who are the responsibility of other LAs placed within this LA boundary,241
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,2. Children who are the responsibility of this LA placed outside the LA boundary,349
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Net gain of children by responsible LA,-108
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,1. Children who are the responsibility of other LAs placed within this LA boundary,846
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,2. Children who are the responsibility of this LA placed outside the LA boundary,389
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Net gain of children by responsible LA,457
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,1. Children who are the responsibility of other LAs placed within this LA boundary,353
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,2. Children who are the responsibility of this LA placed outside the LA boundary,302
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Net gain of children by responsible LA,51
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,1. Children who are the responsibility of other LAs placed within this LA boundary,417
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,2. Children who are the responsibility of this LA placed outside the LA boundary,233
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Net gain of children by responsible LA,184
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,1. Children who are the responsibility of other LAs placed within this LA boundary,145
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,2. Children who are the responsibility of this LA placed outside the LA boundary,226
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Net gain of children by responsible LA,-81
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,1. Children who are the responsibility of other LAs placed within this LA boundary,154
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,2. Children who are the responsibility of this LA placed outside the LA boundary,220
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Net gain of children by responsible LA,-66
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,1. Children who are the responsibility of other LAs placed within this LA boundary,91
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,2. Children who are the responsibility of this LA placed outside the LA boundary,145
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Net gain of children by responsible LA,-54
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,1. Children who are the responsibility of other LAs placed within this LA boundary,88
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,2. Children who are the responsibility of this LA placed outside the LA boundary,170
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Net gain of children by responsible LA,-82
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,1. Children who are the responsibility of other LAs placed within this LA boundary,148
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,2. Children who are the responsibility of this LA placed outside the LA boundary,109
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Net gain of children by responsible LA,39
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,1. Children who are the responsibility of other LAs placed within this LA boundary,167
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,2. Children who are the responsibility of this LA placed outside the LA boundary,186
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Net gain of children by responsible LA,-19
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,1. Children who are the responsibility of other LAs placed within this LA boundary,232
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,2. Children who are the responsibility of this LA placed outside the LA boundary,425
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Net gain of children by responsible LA,-193
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,1. Children who are the responsibility of other LAs placed within this LA boundary,618
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,2. Children who are the responsibility of this LA placed outside the LA boundary,233
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Net gain of children by responsible LA,385
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,1. Children who are the responsibility of other LAs placed within this LA boundary,238
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,2. Children who are the responsibility of this LA placed outside the LA boundary,329
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Net gain of children by responsible LA,-91
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,1. Children who are the responsibility of other LAs placed within this LA boundary,238
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,2. Children who are the responsibility of this LA placed outside the LA boundary,258
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Net gain of children by responsible LA,-20
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,1. Children who are the responsibility of other LAs placed within this LA boundary,265
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,2. Children who are the responsibility of this LA placed outside the LA boundary,172
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Net gain of children by responsible LA,93
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,1. Children who are the responsibility of other LAs placed within this LA boundary,389
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,2. Children who are the responsibility of this LA placed outside the LA boundary,185
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Net gain of children by responsible LA,204
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,1. Children who are the responsibility of other LAs placed within this LA boundary,87
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,2. Children who are the responsibility of this LA placed outside the LA boundary,72
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Net gain of children by responsible LA,15
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,1. Children who are the responsibility of other LAs placed within this LA boundary,132
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,2. Children who are the responsibility of this LA placed outside the LA boundary,73
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Net gain of children by responsible LA,59
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,1. Children who are the responsibility of other LAs placed within this LA boundary,46
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,2. Children who are the responsibility of this LA placed outside the LA boundary,185
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Net gain of children by responsible LA,-139
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,1. Children who are the responsibility of other LAs placed within this LA boundary,69
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,2. Children who are the responsibility of this LA placed outside the LA boundary,147
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Net gain of children by responsible LA,-78
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,1. Children who are the responsibility of other LAs placed within this LA boundary,43
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,2. Children who are the responsibility of this LA placed outside the LA boundary,74
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Net gain of children by responsible LA,-31
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,1. Children who are the responsibility of other LAs placed within this LA boundary,71
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,2. Children who are the responsibility of this LA placed outside the LA boundary,68
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Net gain of children by responsible LA,3
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,1. Children who are the responsibility of other LAs placed within this LA boundary,183
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,2. Children who are the responsibility of this LA placed outside the LA boundary,156
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Net gain of children by responsible LA,27
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,1. Children who are the responsibility of other LAs placed within this LA boundary,67
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,2. Children who are the responsibility of this LA placed outside the LA boundary,233
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Net gain of children by responsible LA,-166
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,1. Children who are the responsibility of other LAs placed within this LA boundary,83
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,2. Children who are the responsibility of this LA placed outside the LA boundary,262
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Net gain of children by responsible LA,-179
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,1. Children who are the responsibility of other LAs placed within this LA boundary,123
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,2. Children who are the responsibility of this LA placed outside the LA boundary,282
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Net gain of children by responsible LA,-159
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,1. Children who are the responsibility of other LAs placed within this LA boundary,76
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,2. Children who are the responsibility of this LA placed outside the LA boundary,50
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Net gain of children by responsible LA,26
