time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,987,156.5,896,142.1,264,41.9,262,41.6,81,160,c,c,10,12,14
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,629,175.1,581,161.7,207,57.6,207,57.6,42,69,24,72,11,15,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1357,223.8,1225,202.1,529,87.3,524,86.4,38,330,40,121,13,15,19
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,1265,305.4,1088,262.7,368,88.9,361,87.2,36,128,74,130,13,16,23
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,377,132.4,340,119.4,115,40.4,115,40.4,43,26,14,32,9,12,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1051,167.8,1049,167.5,466,74.4,465,74.2,75,129,104,158,12,17,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1243,182.1,1132,165.8,521,76.3,519,76,64,290,74,93,12,14,18
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1373,160.1,1272,148.3,384,44.8,382,44.5,125,151,21,87,9,12,19
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,796,123.6,728,113.1,422,65.5,420,65.2,53,258,77,34,12,14,16
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1323,193.4,1219,178.2,503,73.5,498,72.8,112,232,70,86,11,13,17
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,1282,203.4,1171,185.8,427,67.8,413,65.5,84,270,23,50,11,13,15
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,398,88.1,379,83.9,108,23.9,106,23.5,31,36,16,25,9,14,20
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1296,206.1,1199,190.7,379,60.3,378,60.1,86,239,13,41,11,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,992,108.4,910,99.5,282,30.8,282,30.8,67,115,46,54,11,14,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,959,169.4,874,154.4,327,57.8,318,56.2,53,206,30,38,12,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,2093,269.8,1887,243.3,462,59.6,451,58.1,88,290,30,54,11,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1023,138.2,916,123.7,406,54.8,402,54.3,61,265,34,46,12,14,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1605,169.3,1447,152.7,854,90.1,843,88.9,34,410,162,248,15,15,22
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,1102,134.6,983,120,376,45.9,373,45.6,131,166,28,51,9,12,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,971,115.3,908,107.8,471,55.9,463,55,121,326,8,16,10,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,999,146.3,904,132.4,389,57,383,56.1,59,210,36,84,12,14,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,959,165.8,837,144.7,383,66.2,379,65.5,53,183,76,71,12,14,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,818,144.3,734,129.5,302,53.3,302,53.3,98,143,19,42,9,13,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1544,212.2,1395,191.8,660,90.7,657,90.3,125,484,23,28,11,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,693,108.4,620,97,298,46.6,297,46.5,17,235,12,34,13,14,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,560,145,465,120.4,195,50.5,195,50.5,56,129,c,c,10,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,679,144.5,595,126.6,287,61.1,287,61.1,33,173,44,37,12,14,17
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1200,158.1,1098,144.6,491,64.7,483,63.6,57,383,21,30,13,14,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,462,102.4,397,88,171,37.9,170,37.7,20,141,c,c,12,13,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,933,196.5,855,180.1,499,105.1,490,103.2,81,289,56,73,11,13,16
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,878,131.4,824,123.4,294,44,289,43.3,114,128,20,32,9,12,14
2017,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,185680,157.6,167670,142.3,76930,65.3,75890,64.4,12360,47050,6950,10540,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,9810,186.7,9090,173,4790,91.1,4750,90.3,850,3250,250,430,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,27960,182.4,24830,161.9,12800,83.5,12590,82.1,1570,7990,1380,1860,12,14,16
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,18060,156.7,16340,141.8,7230,62.7,7150,62.1,1250,4360,660,960,171,210,253
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,15570,158.8,13860,141.3,7030,71.7,6920,70.6,1420,4230,530,860,11,13,15
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,23170,182.1,21240,166.9,8730,68.6,8640,67.9,1460,5410,840,1010,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,13370,101.8,12420,94.5,6060,46.1,5930,45.2,1270,3780,370,640,11,13,14
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,31670,159.8,28820,145.4,12150,61.3,12010,60.6,2130,6740,1140,2140,12,14,16
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,30830,159.4,27490,142.1,11490,59.4,11350,58.7,1560,7060,1160,1700,12,14,15
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,15230,139.6,13580,124.5,6660,61.1,6550,60,860,4230,620,940,12,14,15
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,12560,172.4,11400,156.5,4830,66.2,4780,65.6,760,2420,570,1080,12,14,19
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Section 47s and Initial Child Protection Conferences,19110,152.5,17420,139,7320,58.4,7230,57.7,1370,4330,570,1060,11,13,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,444,196.6,401,177.6,114,50.5,114,50.5,15,87,0,12,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,1382,137.8,1334,133,681,67.9,681,67.9,47,439,59,136,13,14,17
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Section 47s and Initial Child Protection Conferences,714,178.4,652,162.9,469,117.2,463,115.7,18,442,c,c,14,14,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,499,249.7,469,234.7,201,100.6,201,100.6,43,133,11,14,11,13,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,833,258.9,767,238.4,391,121.5,383,119,90,258,20,23,11,12,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1248,219.3,1117,196.3,552,97,539,94.7,214,241,22,75,7,12,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,504,124.2,481,118.5,309,76.1,307,75.6,82,195,16,16,10,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Section 47s and Initial Child Protection Conferences,991,168,907,153.7,451,76.4,448,75.9,58,277,34,82,12,14,16
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,703,257.1,616,225.3,259,94.7,259,94.7,65,180,c,c,10,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,361,122.4,334,113.2,233,79,232,78.6,12,174,28,19,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,921,214.1,874,203.2,433,100.7,430,100,35,372,c,c,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1214,223.8,1139,209.9,696,128.3,691,127.4,171,455,28,42,11,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,815,211.8,759,197.2,446,115.9,443,115.1,65,222,78,81,12,14,18
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,2046,713.9,1579,550.9,678,236.6,659,229.9,60,545,17,56,13,13,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1205,180.5,1049,157.2,301,45.1,295,44.2,25,239,17,20,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,405,94.6,372,86.9,268,62.6,263,61.4,30,128,32,78,12,15,23
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,786,104.1,712,94.3,416,55.1,411,54.5,52,268,39,57,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,745,111.9,683,102.6,333,50,325,48.8,35,247,35,16,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Section 47s and Initial Child Protection Conferences,1389,149.7,1273,137.2,835,90,820,88.4,44,599,71,121,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,390,137.5,340,119.9,188,66.3,187,65.9,55,101,20,12,10,12,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,747,228.2,656,200.4,361,110.3,357,109.1,61,267,16,17,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,5470,221.9,4708,191,2277,92.4,2236,90.7,347,1096,331,503,12,14,20
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,1553,168.4,1429,154.9,782,84.8,766,83,51,351,142,238,13,15,23
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,2774,231.1,2529,210.7,1343,111.9,1315,109.5,62,960,179,142,14,15,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,997,169.3,912,154.9,444,75.4,443,75.2,23,145,117,159,14,18,24
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,684,133,640,124.4,258,50.2,256,49.8,40,193,c,c,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,1872,341.2,1689,307.8,584,106.4,570,103.9,165,370,19,30,10,12,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,527,98.8,511,95.8,406,76.1,406,76.1,35,335,18,18,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,552,151.8,438,120.4,257,70.7,247,67.9,50,173,11,23,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,669,107.3,629,100.9,359,57.6,355,56.9,114,169,31,45,10,12,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,888,179.7,789,159.7,433,87.6,431,87.2,60,237,54,82,12,14,17
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Section 47s and Initial Child Protection Conferences,410,74.5,386,70.2,289,52.5,285,51.8,53,191,18,27,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Section 47s and Initial Child Protection Conferences,588,131.7,522,116.9,323,72.3,321,71.9,47,182,32,62,12,14,17
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Section 47s and Initial Child Protection Conferences,1049,154.4,993,146.2,491,72.3,481,70.8,9,404,51,27,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Section 47s and Initial Child Protection Conferences,1403,207.2,1229,181.5,728,107.5,716,105.7,84,568,50,26,12,13,15
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Section 47s and Initial Child Protection Conferences,563,112.9,534,107.1,279,56,278,55.8,46,65,44,124,12,18,29
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Section 47s and Initial Child Protection Conferences,3202,227.1,2867,203.4,726,51.5,718,50.9,146,530,32,18,11,14,15
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Section 47s and Initial Child Protection Conferences,1127,244.5,1002,217.4,366,79.4,364,79,31,307,12,16,12,14,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Section 47s and Initial Child Protection Conferences,1372,209.2,1203,183.4,565,86.1,565,86.1,83,457,18,7,11,12,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Section 47s and Initial Child Protection Conferences,800,127.5,752,119.8,299,47.6,294,46.8,95,164,11,29,10,12,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Section 47s and Initial Child Protection Conferences,1963,350.5,1742,311.1,551,98.4,536,95.7,125,257,83,86,11,13,16
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Section 47s and Initial Child Protection Conferences,1100,111,1092,110.2,751,75.8,746,75.3,113,370,128,140,12,14,18
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Section 47s and Initial Child Protection Conferences,1411,85.6,1330,80.7,770,46.7,764,46.4,59,533,91,87,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Section 47s and Initial Child Protection Conferences,1132,330.4,1009,294.5,306,89.3,302,88.1,48,230,8,20,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Section 47s and Initial Child Protection Conferences,463,130.8,430,121.5,180,50.8,175,49.4,45,135,0,0,11,12,13
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Section 47s and Initial Child Protection Conferences,724,61.6,714,60.8,637,54.2,635,54.1,105,524,c,c,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Section 47s and Initial Child Protection Conferences,1449,256,1143,201.9,505,89.2,491,86.7,141,307,19,38,10,13,14
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Section 47s and Initial Child Protection Conferences,1278,109.9,1197,102.9,723,62.2,720,61.9,78,146,155,344,14,20,33
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Section 47s and Initial Child Protection Conferences,1111,157.6,981,139.2,323,45.8,323,45.8,75,180,35,33,11,14,15
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Section 47s and Initial Child Protection Conferences,366,99.9,343,93.6,244,66.6,241,65.8,62,152,18,12,10,14,15
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Section 47s and Initial Child Protection Conferences,1246,210.1,1080,182.1,549,92.6,541,91.2,55,466,20,8,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Section 47s and Initial Child Protection Conferences,2142,139.9,2049,133.9,1271,83,1246,81.4,292,469,177,333,11,14,21
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Section 47s and Initial Child Protection Conferences,1458,174.9,1297,155.6,517,62,514,61.7,30,394,46,47,13,13,14
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Section 47s and Initial Child Protection Conferences,1439,105.1,1285,93.9,638,46.6,627,45.8,109,480,13,36,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Section 47s and Initial Child Protection Conferences,1845,128.3,1665,115.8,701,48.8,690,48,57,621,17,6,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Section 47s and Initial Child Protection Conferences,3216,194.5,2565,155.1,1375,83.1,1353,81.8,103,769,188,315,13,15,19
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Section 47s and Initial Child Protection Conferences,2023,301.6,1833,273.3,767,114.4,752,112.1,277,421,33,36,9,12,14
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Section 47s and Initial Child Protection Conferences,2103,128.1,1992,121.4,1173,71.5,1157,70.5,479,587,33,74,9,11,13
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Section 47s and Initial Child Protection Conferences,101,130.6,91,117.7,41,53,41,53,13,24,c,c,10,12,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Section 47s and Initial Child Protection Conferences,3873,135.2,3612,126.1,1726,60.3,1715,59.9,261,1027,165,273,12,14,16
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Section 47s and Initial Child Protection Conferences,2465,321.9,2116,276.3,691,90.2,688,89.8,61,533,45,52,12,14,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Section 47s and Initial Child Protection Conferences,2024,296.9,1844,270.5,658,96.5,652,95.7,33,414,115,95,13,15,17
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Section 47s and Initial Child Protection Conferences,169,47.1,169,47.1,175,48.8,175,48.8,91,64,7,11,0,10,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Section 47s and Initial Child Protection Conferences,1639,205,1570,196.4,704,88.1,689,86.2,122,448,31,103,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Section 47s and Initial Child Protection Conferences,588,98.9,539,90.6,273,45.9,273,45.9,97,146,6,24,9,12,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Section 47s and Initial Child Protection Conferences,873,189.5,820,178,308,66.9,306,66.4,31,235,18,24,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Section 47s and Initial Child Protection Conferences,1917,113.6,1821,107.9,766,45.4,765,45.3,175,506,49,36,11,13,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Section 47s and Initial Child Protection Conferences,1290,227.3,1145,201.8,532,93.7,521,91.8,111,366,7,48,11,12,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Section 47s and Initial Child Protection Conferences,1510,382.4,1294,327.7,457,115.7,457,115.7,87,304,36,30,11,13,15
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Section 47s and Initial Child Protection Conferences,1446,218.3,1332,201.1,565,85.3,563,85,90,433,21,21,12,13,15
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Section 47s and Initial Child Protection Conferences,1290,113.9,1228,108.4,555,49,542,47.8,95,331,78,51,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Section 47s and Initial Child Protection Conferences,1986,335,1842,310.7,494,83.3,491,82.8,165,232,68,29,7,13,14
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Section 47s and Initial Child Protection Conferences,2101,181,1909,164.5,827,71.3,803,69.2,45,374,192,216,14,15,21
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Section 47s and Initial Child Protection Conferences,518,133.9,461,119.1,291,75.2,284,73.4,29,240,8,14,12,13,15
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Section 47s and Initial Child Protection Conferences,1523,113.9,1472,110.1,730,54.6,724,54.1,98,557,27,48,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Section 47s and Initial Child Protection Conferences,573,94.4,487,80.3,230,37.9,228,37.6,66,149,7,8,10,13,14
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Section 47s and Initial Child Protection Conferences,1334,43.6,1241,40.6,795,26,790,25.8,231,483,28,53,10,12,14
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Section 47s and Initial Child Protection Conferences,1670,62.5,1568,58.7,747,28,742,27.8,98,474,58,117,12,13,14
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Section 47s and Initial Child Protection Conferences,1112,195.5,1025,180.2,371,65.2,365,64.2,37,254,25,55,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Section 47s and Initial Child Protection Conferences,2422,143.3,2314,136.9,1149,68,1085,64.2,318,769,26,36,10,12,13
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Section 47s and Initial Child Protection Conferences,892,182.4,831,169.9,408,83.4,401,82,23,334,16,35,13,14,15
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Section 47s and Initial Child Protection Conferences,689,177.7,610,157.3,321,82.8,308,79.4,36,110,87,88,14,16,22
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Section 47s and Initial Child Protection Conferences,1795,118.1,1664,109.4,631,41.5,624,41,271,231,26,103,10,11,15
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Section 47s and Initial Child Protection Conferences,843,200.6,746,177.5,383,91.1,381,90.6,63,179,63,78,12,14,19
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Section 47s and Initial Child Protection Conferences,560,198.8,494,175.3,261,92.6,249,88.4,23,170,28,36,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Section 47s and Initial Child Protection Conferences,864,168.9,772,150.9,471,92.1,471,92.1,50,261,52,108,12,14,19
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Section 47s and Initial Child Protection Conferences,2576,210.5,2317,189.3,866,70.8,857,70,56,547,85,178,13,14,18
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Section 47s and Initial Child Protection Conferences,1127,106.3,1042,98.3,627,59.1,623,58.7,69,306,79,173,13,15,23
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,4211,148.8,3944,139.3,1869,66,1848,65.3,179,1256,235,199,12,14,15
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,549,217.7,517,205,288,114.2,288,114.2,8,210,23,47,13,15,15
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,4893,146.9,4362,131,1494,44.9,1485,44.6,385,875,144,90,10,13,15
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,1072,168.5,972,152.8,351,55.2,346,54.4,89,221,13,28,10,13,15
