time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of assessment,3789,507.6,47,515,1689,817,411,98,48,90,74,13,18,27
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of assessment,3607,548.4,130,498,549,1562,483,243,39,36,67,15,25,30
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of assessment,1579,394.3,c,121,218,169,280,735,26,c,19,25,40,44
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of assessment,1662,348.1,21,83,244,328,728,114,69,33,42,23,34,38
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of assessment,3223,421.6,17,214,356,1089,1192,222,53,46,34,23,29,35
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of assessment,1297,283.2,8,97,167,111,174,684,21,13,22,25,43,44
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of assessment,2180,441.7,c,c,261,516,587,481,137,60,89,26,34,43
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration of assessment,4010,597.3,51,374,1133,1076,1001,312,26,14,23,17,24,34
2020,Reporting year,National,E92000001,England,,,,,,Duration of assessment,665660,553.6,14310,77930,112100,112180,133120,108520,38070,31550,37900,17,32,43
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Duration of assessment,35710,671.1,310,3970,6470,6030,5860,9080,1480,1250,1270,17,33,44
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Duration of assessment,98730,631.5,1670,9890,15360,16610,19060,17110,6450,5560,7030,19,34,44
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration of assessment,83140,710.6,1990,11990,13390,11350,13840,13850,4610,4430,7700,15,33,44
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Duration of assessment,56900,567.5,940,6150,13770,11110,10900,6920,2780,2050,2280,16,27,40
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Duration of assessment,70720,544.1,2140,10180,11280,10800,12520,11560,4260,3660,4310,15,31,44
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Duration of assessment,51510,382.6,3120,6270,6310,8210,14260,6650,2740,2170,1780,16,32,41
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Duration of assessment,107500,528.9,1740,8480,14090,19200,27530,20050,6570,4880,4960,22,35,43
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Duration of assessment,110490,561,1410,14520,23140,19400,19710,15880,6120,4900,5410,15,29,42
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Duration of assessment,50980,460.3,1000,6480,8280,9470,9440,7420,3060,2680,3170,17,31,43
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Duration of assessment,41370,548.9,730,3260,5100,6320,10600,7950,3060,2240,2100,23,36,44
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Duration of assessment,66130,517.2,1010,5210,8980,12880,16930,12100,3520,2630,2860,22,34,43
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Duration of assessment,939,416.8,c,61,142,96,141,413,34,c,26,23,41,44
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Duration of assessment,5933,584.7,51,880,1006,1283,1184,1100,138,152,139,15,28,41
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Duration of assessment,2003,508.5,28,164,313,219,320,710,86,92,71,20,40,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Duration of assessment,1688,841.7,c,116,178,355,443,232,c,131,128,24,38,44
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Duration of assessment,4270,1302.1,33,483,602,551,657,1146,275,234,289,19,38,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Duration of assessment,5170,884.5,93,1128,1630,976,475,397,208,164,99,11,19,32
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Duration of assessment,1422,339.8,13,101,214,126,200,575,73,47,73,24,41,44
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Duration of assessment,3756,636.1,13,313,575,925,418,1148,250,78,36,21,32,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Duration of assessment,2199,796.5,37,252,276,226,229,679,94,162,244,20,42,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Duration of assessment,1483,491.6,0,66,203,480,470,139,46,40,39,23,30,38
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Duration of assessment,3188,727.1,24,226,531,327,372,1631,36,27,14,21,41,45
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Duration of assessment,3655,666.4,14,179,804,461,946,910,138,95,108,19,36,43
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Duration of assessment,3023,780.3,20,183,412,330,547,362,328,399,442,24,41,52
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Duration of assessment,3861,1321.6,98,447,542,547,596,623,231,262,515,18,35,46
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Duration of assessment,3701,541.2,55,471,1100,315,381,951,115,99,214,14,27,44
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Duration of assessment,2447,565.3,26,203,347,343,760,399,137,127,105,23,35,43
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Duration of assessment,3129,404.8,127,191,531,565,923,339,177,168,108,19,32,41
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Duration of assessment,2558,372.6,12,168,331,370,560,654,185,121,157,24,39,44
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Duration of assessment,5190,560.9,21,283,718,851,1118,1122,455,301,321,25,35,45
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Duration of assessment,1714,595.8,53,193,192,125,265,813,38,22,13,20,41,44
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Duration of assessment,2064,610.6,239,379,407,388,479,87,31,36,18,9,21,33
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Duration of assessment,13781,549,143,1795,2140,3119,2781,1997,852,516,438,18,30,42
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Duration of assessment,7643,795.7,79,780,1090,1196,1037,1175,602,622,1062,20,37,48
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Duration of assessment,8241,670.5,330,1017,1308,1144,1423,1221,601,556,641,16,33,45
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Duration of assessment,4627,776.4,78,433,773,819,770,758,309,320,367,19,33,44
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Duration of assessment,3931,737.5,39,289,315,508,1240,596,279,302,363,27,37,45
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Duration of assessment,4290,746.7,25,332,542,659,971,1511,173,57,20,23,37,44
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Duration of assessment,3153,583.3,31,236,359,399,549,898,208,216,257,25,41,45
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Duration of assessment,3802,1031.2,47,379,578,926,834,429,195,161,253,20,30,42
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Duration of assessment,3512,552.9,54,355,419,446,567,894,350,234,193,22,39,45
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Duration of assessment,3377,666.5,15,242,603,594,726,419,284,214,280,20,34,45
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Duration of assessment,2551,451.4,56,408,927,590,236,83,32,64,155,13,19,29
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Duration of assessment,1717,386.8,c,c,155,187,323,472,127,136,220,30,42,47
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Duration of assessment,5462,792.6,53,473,748,1027,1007,764,445,383,562,22,35,46
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Duration of assessment,4954,733.8,62,542,819,1162,964,542,294,242,327,18,30,43
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Duration of assessment,2693,527.2,c,231,683,238,474,1055,c,c,0,16,36,43
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Duration of assessment,13982,980.6,511,2889,1491,1538,1588,2530,901,982,1552,11,35,45
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Duration of assessment,4474,970.1,82,760,1142,638,1070,657,60,19,46,14,25,38
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Duration of assessment,6694,1000.3,481,1073,955,1232,1373,1006,163,149,262,12,28,40
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Duration of assessment,2420,383.9,0,77,73,157,559,697,541,181,135,37,43,46
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Duration of assessment,3473,605.4,7,64,249,402,699,1242,203,214,393,33,42,45
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Duration of assessment,5632,562.7,90,903,1316,802,770,332,280,429,710,13,27,46
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Duration of assessment,9936,586.5,195,1151,1443,1371,1540,2091,396,523,1226,18,36,45
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Duration of assessment,4171,1208.4,56,388,417,478,648,194,138,267,1585,25,43,84
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Duration of assessment,1503,421.7,c,107,183,466,459,159,47,c,55,23,30,39
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Duration of assessment,4172,355.3,42,518,1700,650,522,660,48,18,14,13,19,35
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Duration of assessment,5312,923.5,81,615,1129,1132,1100,718,260,109,168,16,28,40
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Duration of assessment,6865,583.1,50,695,866,788,1050,1512,917,601,386,22,40,46
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Duration of assessment,9729,1317.5,339,2204,1383,1151,1615,757,551,765,964,10,29,45
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Duration of assessment,2085,569.3,46,315,363,306,374,240,97,141,203,13,31,45
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Duration of assessment,3780,631.3,33,219,1332,837,615,428,119,112,85,18,24,38
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Duration of assessment,12246,793.8,396,1722,2122,2028,2506,1817,567,499,589,14,30,42
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Duration of assessment,2903,345.3,14,200,332,255,377,940,585,111,89,28,44,46
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Duration of assessment,5095,359.2,52,390,1399,1118,1040,433,197,198,268,16,27,39
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Duration of assessment,6713,458.5,36,364,1060,1388,2311,1362,107,49,36,22,32,39
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Duration of assessment,9229,537.6,334,913,2142,2251,1509,899,580,378,223,17,25,39
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Duration of assessment,5848,846.7,63,653,846,789,1044,524,420,588,921,19,36,51
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Duration of assessment,10721,639.9,6,1675,4512,2399,1444,321,190,108,66,12,18,27
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Duration of assessment,361,459.6,c,13,27,47,55,195,16,c,c,31,42,44
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Duration of assessment,10564,367.6,294,1343,2572,2113,1772,929,475,509,557,15,24,39
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Duration of assessment,4826,605,18,191,384,562,1273,1649,460,176,113,31,40,45
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Duration of assessment,3834,551.3,31,369,891,509,692,1025,91,76,150,15,33,43
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Duration of assessment,1555,431.4,250,189,279,270,204,157,58,73,75,8,23,39
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Duration of assessment,6866,832.8,43,397,943,946,1773,1161,741,484,378,24,37,45
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Duration of assessment,3463,577,190,1192,421,300,450,597,58,70,185,4,18,41
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Duration of assessment,1670,351.2,371,151,176,233,333,257,51,43,55,2,27,40
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Duration of assessment,9434,554.3,334,2545,981,1191,1137,1963,372,371,540,6,26,43
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Duration of assessment,7285,1257.9,22,453,984,861,1210,1680,808,631,636,24,41,46
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Duration of assessment,2281,554.7,18,127,350,732,558,177,91,103,125,22,29,39
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Duration of assessment,4391,636.7,c,358,1192,818,642,270,c,361,536,16,28,46
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Duration of assessment,5427,461,25,462,698,871,1228,708,439,454,542,23,37,46
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Duration of assessment,3540,568.4,109,804,588,750,581,175,115,173,245,10,24,36
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Duration of assessment,5580,469.5,428,1597,825,647,671,808,294,135,175,4,20,41
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Duration of assessment,2107,517.8,92,484,184,226,393,278,164,191,95,8,33,44
