time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,school_expenditure,OtherEdComm,cyps_spend,NetExpend,NetExpendpPupil,GrossExpend,GrossExpendpPupil
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Isles of Scilly,420,E06000053,Yearly totals,Yearly totals,2.83287,0.755303,0.43693,2.53749,9260.92,2.71898,9923.30
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,Yearly totals,Yearly totals,190.127,31.877,72.0895,137.48228,5072.88,146.49193,5399.55
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,Yearly totals,Yearly totals,186.948,28.8589,68.1441,136.90491,4838.47,145.38193,5138.35
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,Yearly totals,Yearly totals,179.315,28.2832,64.436,137.38385,4642.26,146.27103,4945.82
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,Yearly totals,Yearly totals,180.377,28.8004,67.9245,147.47275,4582.23,157.33870,4884.79
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,Yearly totals,Yearly totals,185.927,27.9098,68.1179,149.70794,4538.37,159.51514,4838.63
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Wiltshire,865,E06000054,Yearly totals,Yearly totals,198.697,30.41,64.7879,164.05570,4474.43,175.20522,4776.67
201920,Financial year,Local authority,England,E92000001,South West,E12000009,"Bournemouth Christchurch and ",839,E06000058,Yearly totals,Yearly totals,93.4834,16.7619,66.3636,45.95842,6067.12,48.91911,6457.97
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset,838,E06000059,Yearly totals,Yearly totals,158.07,33.6507,72.1934,124.87331,5447.85,137.27070,5996.63
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,Yearly totals,Yearly totals,289.107,50.5929,127.797,228.89518,6173.99,244.51082,6598.68
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,Yearly totals,Yearly totals,288.942,50.9383,123.263,237.00758,5268.61,253.28383,5624.67
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,Yearly totals,Yearly totals,304.727,48.1052,110.108,263.57857,5125.55,283.31878,5502.93
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,Yearly totals,Yearly totals,324.403,49.6402,106.519,286.43753,5206.77,308.64525,5611.84
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,Yearly totals,Yearly totals,343.007,50.279,108.879,301.73103,5256.39,324.54086,5650.92
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Devon,878,E10000008,Yearly totals,Yearly totals,339.947,50.0852,109.853,302.17352,4888.02,325.41583,5265.08
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset (Pre LGR 2019),835,E10000009,Yearly totals,Yearly totals,186.307,33.502,66.7059,146.67896,5082.63,159.37530,5530.29
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset (Pre LGR 2019),835,E10000009,Yearly totals,Yearly totals,186.704,32.9019,64.5652,152.35330,4905.20,166.22946,5353.52
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset (Pre LGR 2019),835,E10000009,Yearly totals,Yearly totals,184.831,27.2371,74.0414,158.19229,4803.34,173.15388,5258.11
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset (Pre LGR 2019),835,E10000009,Yearly totals,Yearly totals,198.158,21.9742,59.5369,161.26534,4695.66,173.49221,5052.24
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Dorset (Pre LGR 2019),835,E10000009,Yearly totals,Yearly totals,219.962,28.0954,55.2274,188.50168,4730.85,201.02161,5051.35
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,Yearly totals,Yearly totals,264.377,26.5928,115.817,225.07392,5522.42,238.69540,5854.59
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,Yearly totals,Yearly totals,262.638,25.5528,103.21,222.78025,5356.09,236.82785,5692.12
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,Yearly totals,Yearly totals,255.048,27.0502,83.3223,222.08434,5267.44,234.86707,5570.86
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,Yearly totals,Yearly totals,251.081,28.9688,76.9867,221.72530,5176.14,235.19092,5489.04
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,Yearly totals,Yearly totals,245.792,28.3291,71.2354,211.93699,4974.24,225.24248,5286.29
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Gloucestershire,916,E10000013,Yearly totals,Yearly totals,236.21,32.4413,65.6112,203.99481,4808.78,216.53079,5105.16
201920,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,Yearly totals,Yearly totals,209.74,25.1544,80.656,162.97631,5581.57,174.05964,5966.08
201819,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,Yearly totals,Yearly totals,218.173,25.9963,85.1802,174.12523,5385.98,186.38728,5759.26
201718,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,Yearly totals,Yearly totals,218.507,24.0233,83.8085,179.59015,5284.86,191.17117,5627.15
201617,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,Yearly totals,Yearly totals,227.375,25.0525,80.6861,186.22556,5187.50,198.43564,5525.89
201516,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,Yearly totals,Yearly totals,221.768,26.1308,77.5765,185.50210,4992.18,196.85883,5297.86
201415,Financial year,Local authority,England,E92000001,South West,E12000009,Somerset,933,E10000027,Yearly totals,Yearly totals,218.693,32.4219,74.1724,181.68357,4825.16,192.86286,5119.68
201920,Financial year,Regional,England,E92000001,Inner London,E13000001,,,,Yearly totals,Yearly totals,2392.44,231.816,915.657,2170.26306,7951.28,2310.43061,8464.29
201819,Financial year,Regional,England,E92000001,Inner London,E13000001,,,,Yearly totals,Yearly totals,2385.32,213.961,865.855,2107.09505,7469.50,2248.59727,7973.38
201718,Financial year,Regional,England,E92000001,Inner London,E13000001,,,,Yearly totals,Yearly totals,2459.46,206.194,817.434,2242.21128,7378.73,2379.48000,7833.76
201617,Financial year,Regional,England,E92000001,Inner London,E13000001,,,,Yearly totals,Yearly totals,2492.45,195.694,855.012,2375.47436,7512.62,2519.87091,7971.04
201516,Financial year,Regional,England,E92000001,Inner London,E13000001,,,,Yearly totals,Yearly totals,2540.9,204.499,827.996,2383.43376,7415.45,2518.84893,7835.88
201415,Financial year,Regional,England,E92000001,Inner London,E13000001,,,,Yearly totals,Yearly totals,2540.64,213.447,818.205,2358.83181,7275.89,2485.62733,7666.01
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,Yearly totals,Yearly totals,3.03139,2.31191,5.70011,2.31775,8412.88,2.47846,8996.22
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,Yearly totals,Yearly totals,2.78342,2.15517,4.67728,2.35704,8270.33,2.52532,8860.76
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,Yearly totals,Yearly totals,2.63628,1.09553,4.4827,2.11746,7468.99,2.34402,8268.15
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,Yearly totals,Yearly totals,2.68833,2.21148,4.47186,1.97871,7169.23,2.14930,7787.31
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,Yearly totals,Yearly totals,2.44145,2.09844,4.08423,1.91994,8050.08,2.05238,8605.35
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,City of London,201,E09000001,Yearly totals,Yearly totals,2.45193,2.10545,3.49371,2.18142,9223.78,2.26364,9571.41
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,Yearly totals,Yearly totals,171.727,18.0186,74.3811,169.30481,8082.50,179.63750,8578.22
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,Yearly totals,Yearly totals,172.412,17.419,73.1908,164.75798,7800.49,175.02619,8286.64
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,Yearly totals,Yearly totals,175.367,18.8077,69.5658,164.04509,7756.82,173.38765,8198.58
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,Yearly totals,Yearly totals,172.272,16.2169,65.927,164.63672,7594.76,173.90780,8023.19
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,Yearly totals,Yearly totals,172.508,17.0595,67.1426,165.85962,7640.76,174.88379,8057.20
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Camden,202,E09000007,Yearly totals,Yearly totals,173.414,20.4209,68.2043,166.45369,7690.17,175.45876,8106.20
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,Yearly totals,Yearly totals,228.319,18.7166,88.0678,189.00923,10075.12,200.36967,10680.69
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,Yearly totals,Yearly totals,220.609,12.0495,85.9141,182.28629,7722.20,194.90472,8256.75
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,Yearly totals,Yearly totals,219.018,15.6959,79.553,191.01144,7931.38,205.74073,8542.99
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,Yearly totals,Yearly totals,216.108,16.6731,79.3603,198.19947,8483.84,214.43210,9178.67
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,Yearly totals,Yearly totals,218.02,19.274,75.6733,194.09569,7742.67,206.78064,8250.76
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hackney,204,E09000012,Yearly totals,Yearly totals,220.036,16.8743,73.8907,192.49568,7503.53,203.73992,7941.84
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,Yearly totals,Yearly totals,89.7597,10.2899,50.8553,72.89919,8151.08,78.78274,8808.94
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,Yearly totals,Yearly totals,89.0894,11.506,44.2096,71.91739,7638.19,77.57687,8239.27
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,Yearly totals,Yearly totals,85.3091,10.8645,41.9142,68.14156,7486.85,73.85137,8114.20
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,Yearly totals,Yearly totals,85.9001,5.20555,50.2247,78.46134,7528.28,84.01007,8071.23
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,Yearly totals,Yearly totals,97.1073,7.14515,41.1055,85.65120,7467.71,92.12672,8006.26
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Hammersmith and Fulham,205,E09000013,Yearly totals,Yearly totals,99.5155,5.71103,37.0553,90.67557,7619.48,95.64453,8037.02
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,Yearly totals,Yearly totals,199.096,10.9192,69.5362,181.02826,7000.73,198.27578,7667.72
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,Yearly totals,Yearly totals,191.775,18.5588,57.9834,177.49709,6780.52,193.69032,7399.11
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,Yearly totals,Yearly totals,194.552,15.7361,63.8154,182.48916,6572.33,197.77113,7120.04
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,Yearly totals,Yearly totals,194.011,12.4932,65.5601,184.47360,6751.71,199.37760,7297.19
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,Yearly totals,Yearly totals,194.318,12.7132,65.4997,184.55798,6732.80,197.37204,7200.15
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Haringey,309,E09000014,Yearly totals,Yearly totals,196.505,12.2613,69.3041,181.99458,6615.58,194.91487,7085.24
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,Yearly totals,Yearly totals,152.548,10.9403,82.5312,146.96325,8109.88,158.62456,8753.39
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,Yearly totals,Yearly totals,153.004,8.03561,75.1807,140.91506,7568.88,152.37059,8183.49
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,Yearly totals,Yearly totals,159.573,8.36918,75.7705,152.91875,7468.42,162.49895,7944.67
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,Yearly totals,Yearly totals,167.054,8.30915,72.7679,164.04652,7594.22,173.75912,8043.84
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,Yearly totals,Yearly totals,165.651,6.64604,73.418,159.57573,7502.38,169.19317,7954.54
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Islington,206,E09000019,Yearly totals,Yearly totals,160.678,8.27104,71.3392,153.55307,7351.96,163.06518,7807.39
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,Yearly totals,Yearly totals,71.8125,15.961,34.6442,60.05722,7435.12,66.89674,8281.86
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,Yearly totals,Yearly totals,71.9118,17.0388,31.2887,55.54383,7150.34,61.83124,7959.74
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,Yearly totals,Yearly totals,72.2441,10.4342,29.3452,57.08947,6680.65,62.98879,7370.99
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,Yearly totals,Yearly totals,66.9627,4.7402,37.6277,58.07281,7054.95,63.15969,7672.93
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,Yearly totals,Yearly totals,74.485,5.64555,41.3821,58.31202,6987.29,62.67068,7512.63
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Kensington and Chelsea,207,E09000020,Yearly totals,Yearly totals,84.3437,5.70498,41.172,67.83345,7183.84,74.08376,7845.78
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,Yearly totals,Yearly totals,216.837,14.0567,78.1785,210.24806,7969.53,224.68039,8516.59
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,Yearly totals,Yearly totals,223.648,12.2957,73.7362,204.62096,7648.79,221.38141,8277.13
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,Yearly totals,Yearly totals,222.136,10.1087,68.0607,211.62446,7401.74,227.43906,7955.95
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,Yearly totals,Yearly totals,226.393,8.69873,75.9314,221.89891,7614.14,240.67901,8258.55
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,Yearly totals,Yearly totals,219.536,7.53034,75.4767,217.03360,7565.97,234.03618,8158.69
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lambeth,208,E09000022,Yearly totals,Yearly totals,222.978,7.94828,66.1605,209.19614,7348.86,226.43503,7957.84
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,Yearly totals,Yearly totals,264.297,13.6237,88.01,247.42927,7445.51,262.24885,7891.46
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,Yearly totals,Yearly totals,266.972,18.5996,79.3545,216.48539,6821.11,231.03066,7290.75
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,Yearly totals,Yearly totals,267.546,17.5266,67.4391,240.34834,6814.53,259.54990,7358.94
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,Yearly totals,Yearly totals,265.194,16.0656,62.3675,242.79217,6875.04,259.10438,7336.95
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,Yearly totals,Yearly totals,257.386,18.2051,67.8729,245.04845,6905.01,261.59018,7371.13
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Lewisham,209,E09000023,Yearly totals,Yearly totals,249.806,17.1857,64.3576,242.53066,6922.62,257.14700,7339.82
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,Yearly totals,Yearly totals,251.097,32.7765,89.3964,210.31670,7315.57,222.83511,7743.10
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,Yearly totals,Yearly totals,248.538,21.8366,82.211,213.36476,7088.97,227.25035,7551.89
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,Yearly totals,Yearly totals,302.445,26.3497,79.0442,274.25225,7109.09,284.07863,7362.68
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,Yearly totals,Yearly totals,330.793,38.5691,82.6025,321.66192,7165.37,333.99496,7438.49
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,Yearly totals,Yearly totals,345.328,40.3608,83.3341,328.71221,6990.60,341.44207,7261.33
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,Yearly totals,Yearly totals,347.469,45.1629,80.4223,324.87467,6749.03,335.14794,6962.45
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,Yearly totals,Yearly totals,202.188,13.9353,76.2421,176.97884,7852.46,185.97144,8251.46
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,Yearly totals,Yearly totals,205.757,14.1773,79.6711,177.22153,7540.60,185.79888,7909.36
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,Yearly totals,Yearly totals,207.165,15.1688,80.3714,184.31078,7551.71,191.93832,7864.23
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,Yearly totals,Yearly totals,201.454,16.9955,87.2309,185.87104,7610.18,195.37848,7999.45
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,Yearly totals,Yearly totals,203.026,14.02,73.6771,183.71417,7504.20,192.02367,7843.62
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,Yearly totals,Yearly totals,189.555,17.5052,75.6055,176.52403,7330.43,182.95038,7597.29
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,Yearly totals,Yearly totals,297.68,23.8,72.0004,292.42912,8576.26,301.18752,8833.13
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,Yearly totals,Yearly totals,293.12,27.2077,71.6622,283.73382,8230.73,293.11751,8502.94
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,Yearly totals,Yearly totals,299.658,28.3098,59.9293,293.28416,8079.31,301.45739,8299.91
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,Yearly totals,Yearly totals,317.335,22.4119,66.1956,322.51186,8269.51,333.38887,8546.33
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,Yearly totals,Yearly totals,340.321,32.987,64.791,330.80112,8369.10,342.04634,8653.60
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,Yearly totals,Yearly totals,324.722,32.2873,69.5579,320.57594,8181.20,331.34131,8457.16
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,Yearly totals,Yearly totals,159.079,26.8608,66.6389,142.40929,7858.97,153.58864,8477.39
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,Yearly totals,Yearly totals,158.238,24.1081,68.0021,146.26707,7530.88,156.86237,8084.63
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,Yearly totals,Yearly totals,163.171,20.4919,64.7241,150.88508,7548.98,162.05695,8100.78
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,Yearly totals,Yearly totals,160.001,19.6799,59.6671,158.82304,7654.22,169.87654,8188.08
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,Yearly totals,Yearly totals,162.728,14.6882,51.6331,155.82069,7582.70,165.79265,8067.97
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,Yearly totals,Yearly totals,179.79,14.2699,50.0359,158.19705,7278.83,168.27746,7723.25
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,Yearly totals,Yearly totals,84.9677,19.6051,39.4747,68.87208,7768.55,74.85321,8443.20
201819,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,Yearly totals,Yearly totals,87.4678,8.9735,38.7735,70.12683,7613.79,75.23086,8167.95
201718,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,Yearly totals,Yearly totals,88.6338,7.23568,33.4185,69.69329,7395.30,74.37708,7892.30
201617,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,Yearly totals,Yearly totals,86.2808,7.42391,45.0774,72.04625,7338.86,76.65300,7812.61
201516,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,Yearly totals,Yearly totals,88.0427,6.12521,42.9056,72.33134,7111.88,76.83844,7555.03
201415,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,Yearly totals,Yearly totals,89.376,7.73888,47.6065,71.74586,7006.77,75.15753,7339.96
201920,Financial year,Regional,England,E92000001,Outer London,E13000002,,,,Yearly totals,Yearly totals,3176.15,292.822,1027.81,2582.78225,6115.14,2758.98147,6525.58
201819,Financial year,Regional,England,E92000001,Outer London,E13000002,,,,Yearly totals,Yearly totals,3192.65,280.232,964.242,2550.51356,5808.44,2724.51455,6205.21
201718,Financial year,Regional,England,E92000001,Outer London,E13000002,,,,Yearly totals,Yearly totals,3165.82,272.585,928.115,2626.98139,5651.77,2804.55620,6034.29
201617,Financial year,Regional,England,E92000001,Outer London,E13000002,,,,Yearly totals,Yearly totals,3156.19,362.342,921.847,2736.07034,5740.00,2918.36710,6104.59
201516,Financial year,Regional,England,E92000001,Outer London,E13000002,,,,Yearly totals,Yearly totals,3238.26,294.397,914.109,2830.06190,5677.98,3000.68985,6019.42
201415,Financial year,Regional,England,E92000001,Outer London,E13000002,,,,Yearly totals,Yearly totals,3253.66,280.194,902.498,2844.20899,5546.61,3013.00409,5877.62
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,Yearly totals,Yearly totals,231.69,9.79285,59.0557,218.29607,6428.04,227.05470,6685.95
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,Yearly totals,Yearly totals,226.767,8.20796,48.6463,197.86064,6009.71,206.37045,6267.89
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,Yearly totals,Yearly totals,218.034,9.85719,46.7721,211.54381,6276.48,218.29982,6477.25
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,Yearly totals,Yearly totals,223.471,8.34014,48.5371,198.01090,6310.30,211.59349,6479.67
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,Yearly totals,Yearly totals,224.845,11.7908,56.7363,211.64694,6033.70,217.77614,6208.43
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,Yearly totals,Yearly totals,226.111,12.3347,55.3998,220.78448,6003.26,226.51573,6162.50
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,Yearly totals,Yearly totals,224.806,12.0172,68.0913,202.93719,6048.35,227.04692,6766.92
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,Yearly totals,Yearly totals,222.839,12.2869,67.7087,194.54549,5719.74,216.87522,6376.24
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,Yearly totals,Yearly totals,219.002,11.4199,67.407,190.87679,5671.83,211.51857,6285.19
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,Yearly totals,Yearly totals,210.592,12.273,59.2201,194.65368,5679.21,213.86643,6232.91
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,Yearly totals,Yearly totals,211.052,15.2081,56.8245,196.17038,5761.84,213.86403,6286.42
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,Yearly totals,Yearly totals,209.724,16.2979,58.4243,192.01914,5609.77,208.20854,6085.03
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,Yearly totals,Yearly totals,78.9408,11.44,40.95,35.19888,5079.71,37.75130,5454.42
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,Yearly totals,Yearly totals,79.6749,14.257,40.772,42.66362,5232.87,44.96723,5515.42
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,Yearly totals,Yearly totals,77.9294,11.562,37.454,49.63564,5166.57,52.65113,5456.65
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,Yearly totals,Yearly totals,82.3173,12.96,37.254,63.57737,5774.34,67.32726,6087.82
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,Yearly totals,Yearly totals,88.293,7.928,38.545,70.19637,5474.87,74.04346,5760.38
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,Yearly totals,Yearly totals,99.798,12.623,36.898,80.18876,5166.12,84.50498,5443.97
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,Yearly totals,Yearly totals,201.847,13.6344,58.7789,154.92477,6434.15,167.28673,6948.96
201819,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,Yearly totals,Yearly totals,208.426,23.5708,55.6851,152.74271,6134.74,165.20368,6635.22
201718,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,Yearly totals,Yearly totals,221.725,15.577,65.8213,165.20922,6347.37,176.95354,6798.58
201617,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,Yearly totals,Yearly totals,205.409,55.4317,51.3048,169.37965,6409.83,182.19606,6894.84
201516,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,Yearly totals,Yearly totals,210.477,6.01951,47.6782,168.87049,6117.28,181.79661,6585.52
201415,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,Yearly totals,Yearly totals,218.294,13.7879,49.3248,168.40029,5689.96,182.78934,6177.34
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,Yearly totals,Yearly totals,80.3746,10.4444,54.8171,21.93408,8130.65,23.70819,8784.22
