time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_new_st,Total_new_st_pc,Total_new_ehc,Total_new_ehc_pc,Total_new_all,Total_new_all_pc
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Age 11 to 15,35,22.5806,0,0,35,22.1519
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Age 11 to 15,31,17.033,0,0,31,17.03297
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Age 11 to 15,102,28.4123,0,0,102,28.41226
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Age 11 to 15,37,22.561,0,0,37,22.56098
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Age 11 to 15,29,24.5763,3,18.75,32,23.8806
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Age 11 to 15,57,27.2727,0,0,57,27.14286
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Age 11 to 15,72,25.8065,0,0,72,25.4417
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Age 11 to 15,8,15.0943,2,28.5714,10,16.66667
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Age 11 to 15,24,22.0184,3,14.2857,27,20.76923
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Age 11 to 15,16,19.5122,7,18.9189,23,19.32773
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Age 11 to 15,29,65.9091,0,0,29,65.90909
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Age 11 to 15,54,35.0649,0,0,54,35.06494
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Age 11 to 15,52,15.4303,0,0,52,15.0289
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Age 11 to 15,23,45.098,0,0,23,45.09804
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Age 11 to 15,17,26.1538,0,0,17,26.15385
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Age 11 to 15,40,20.7254,0,0,40,20.72539
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Age 11 to 15,26,21.8487,0,0,26,20.8
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Age 11 to 15,47,19.6653,1,50,48,19.91701
2014,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 16 to 19,2,1.14286,1,2.63158,3,1.40845
2014,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 16 to 19,1,2.04082,5,4.85437,6,3.94737
2014,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 16 to 19,2,0.76923,0,0,2,0.76336
2014,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 16 to 19,3,1.57068,0,0,3,1.57068
2014,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 16 to 19,3,1.80723,0,0,3,1.80723
2014,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 16 to 19,2,1.50376,1,25,3,2.18978
2014,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 16 to 19,1,0.4,0,0,1,0.39526
2014,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 16 to 19,5,1.90114,0,0,5,1.90114
2014,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 16 to 19,2,1.25786,0,0,2,1.22699
2014,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 16 to 19,2,4.65116,0,0,2,4.65116
2014,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 16 to 19,4,4.3956,0,0,4,4.3956
2014,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 16 to 19,1,1,0,0,1,0.81301
2014,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 16 to 19,3,1.66667,0,0,3,1.62162
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Age 16 to 19,2,0.85106,0,0,2,0.82645
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 16 to 19,2,0.28777,0,0,2,0.28531
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 16 to 19,4,3.47826,0,0,4,3.44828
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 16 to 19,1,0.97087,0,0,1,0.97087
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 16 to 19,4,0.50441,0,0,4,0.45455
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 16 to 19,4,3.1746,4,6.06061,8,4.16667
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 16 to 19,3,0.95541,0,0,3,0.95541
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 16 to 19,5,0.6605,0,0,5,0.6605
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 16 to 19,3,0.93168,0,0,3,0.93168
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Age 16 to 19,1,1.07527,1,16.6667,2,2.0202
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Age 16 to 19,4,1.90476,0,0,4,1.89573
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Age 16 to 19,2,1.44928,0,0,2,1.44928
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Age 16 to 19,1,0.62893,0,0,1,0.62893
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Age 16 to 19,2,0.68729,0,0,2,0.68493
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Age 16 to 19,1,0.54348,0,0,1,0.54348
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Age 16 to 19,1,0.44444,0,0,1,0.4386
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Age 16 to 19,1,0.66667,0,0,1,0.66667
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Age 16 to 19,2,1.8018,0,0,2,1.8018
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Age 16 to 19,1,0.58824,0,0,1,0.51813
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Age 16 to 19,1,0.4,0,0,1,0.39216
2014,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Age 16 to 19,2,1.21951,0,0,2,1.21951
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Age 16 to 19,7,2.14724,0,0,7,2.14724
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Age 16 to 19,2,1.0989,0,0,2,1.0582
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Age 16 to 19,8,2.589,0,0,8,2.5641
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Age 16 to 19,2,1.08108,0,0,2,1.08108
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Age 16 to 19,1,1.5873,0,0,1,1.5873
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Age 16 to 19,1,0.6135,0,0,1,0.6135
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Age 16 to 19,3,2.27273,0,0,3,1.97368
2014,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Age 16 to 19,0,0,1,4.54545,1,2.27273
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Age 16 to 19,4,1.12676,0,0,4,1.12045
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Age 16 to 19,6,2.92683,0,0,6,2.92683
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Age 16 to 19,3,0.98039,0,0,3,0.98039
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Age 16 to 19,2,10,0,0,2,5.71429
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 16 to 19,8,4.21053,3,7.31707,11,4.7619
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 16 to 19,1,1.78571,0,0,1,1.36986
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 16 to 19,6,1.875,0,0,6,1.875
2014,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 16 to 19,4,4.44444,2,1.33333,6,2.5
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 16 to 19,9,1.07271,0,0,9,1.07143
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 16 to 19,1,1.05263,0,0,1,1.05263
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 16 to 19,1,0.56497,0,0,1,0.5618
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 16 to 19,4,1.12994,0,0,4,1.12045
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 16 to 19,3,1.42857,0,0,3,1.4218
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 16 to 19,2,0.57637,0,0,2,0.57471
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 16 to 19,2,1.53846,0,0,2,1.36986
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Age 16 to 19,1,0.81301,0,0,1,0.81301
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Age 16 to 19,9,2.43902,0,0,9,2.43902
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Age 16 to 19,7,0.83933,0,0,7,0.83632
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Age 16 to 19,1,0.48077,0,0,1,0.28986
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Age 16 to 19,3,0.83799,0,0,3,0.82192
2014,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Age 16 to 19,2,0.71942,0,0,2,0.71942
2014,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Age 16 to 19,1,0.95238,0,0,1,0.95238
2014,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 16 to 19,3,3.15789,0,0,3,3.15789
2014,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 16 to 19,2,1.72414,0,0,2,1.72414
2014,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 16 to 19,3,2.72727,0,0,3,2.72727
2014,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 16 to 19,4,12.1212,0,0,4,12.12121
2014,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 16 to 19,7,3.74332,0,0,7,3.60825
2014,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 16 to 19,3,2.27273,0,0,3,1.76471
2014,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 16 to 19,2,1.65289,0,0,2,1.52672
2014,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 16 to 19,2,0.78125,0,0,2,0.75758
2014,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 16 to 19,5,4,0,0,5,4
2014,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 16 to 19,1,0.75758,0,0,1,0.75758
2014,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 16 to 19,1,0.69444,0,0,1,0.69444
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Age 16 to 19,0,0,1,1.72414,1,1.20482
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Age 16 to 19,1,0.57471,0,0,1,0.57471
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Age 16 to 19,1,0.78125,0,0,1,0.78125
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Age 16 to 19,3,1.65746,0,0,3,1.64835
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Age 16 to 19,0,0,1,33.3333,1,1.20482
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Age 16 to 19,2,1.40845,0,0,2,1.40845
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Age 16 to 19,1,0.64516,0,0,1,0.63291
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Age 16 to 19,6,1.67131,0,0,6,1.67131
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Age 16 to 19,2,0.95694,0,0,2,0.95238
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Age 16 to 19,1,0.35842,0,0,1,0.35336
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Age 16 to 19,2,1.83486,0,0,2,1.53846
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Age 16 to 19,3,0.89021,0,0,3,0.86705
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Age 16 to 19,2,1.03627,0,0,2,1.03627
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Age 16 to 19,1,0.84034,0,0,1,0.8
2014,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Age 16 to 19,0,0,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 20 to 25,z,z,0,0,0,0
2014,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 20 to 25,z,z,0,0,0,0
