time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,MApprenEHC,MTrainEHC,MSuppIntEHC,WorkbasedEHC,Mres38week05EHC,Mres38week510EHC,Mres38week1115EHC,Mres38week1619EHC,Mres38week2025EHC,TotMres38weekEHC,Mres52week05EHC,Mres52week510EHC,Mres52week1115EHC,Mres52week1619EHC,Mres52week2025EHC,TotMres52weekEHC,Mres38week05,Mres38week510,Mres38week1115,Mres38week1619,TotMres38week,Mres52week05,Mres52week510,Mres52week1115,Mres52week1619,TotMres52week,DMO,DCO,DMODCOFunction
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,2,1,0,3,0,0,0,2,2,4,0,1,1,2,2,6,z,z,z,z,z,z,z,z,z,z,Y,R,Y
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,4,0,5,9,0,0,0,0,0,0,0,0,3,0,0,3,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,5,0,1,6,0,0,0,0,0,0,0,0,1,2,2,5,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,1,5,0,6,0,1,2,1,2,6,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,6,1,6,13,0,0,0,0,3,3,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,5,3,0,8,0,0,0,0,0,0,0,0,0,1,0,1,z,z,z,z,z,z,z,z,z,z,Y,R,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,1,2,7,10,0,0,0,0,2,2,0,0,3,0,0,3,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,2,0,1,3,0,0,3,1,0,4,0,0,1,3,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,8,4,21,33,0,3,5,2,0,10,0,0,1,5,0,6,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,3,11,10,24,0,0,1,1,0,2,0,1,4,2,0,7,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,13,1,18,32,0,3,33,37,3,76,0,1,4,24,19,48,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,17,2,5,24,0,1,12,3,0,16,0,2,11,9,2,24,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,2,0,0,2,0,1,9,8,1,19,0,3,7,8,0,18,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,3,4,1,8,0,1,3,0,1,5,0,0,4,2,1,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,24,2,65,91,0,0,4,5,5,14,0,3,3,6,1,13,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,18,6,6,30,0,1,7,6,4,18,0,3,2,6,0,11,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15,7,52,74,0,1,39,27,25,92,0,2,21,15,3,41,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,0,0,33,33,0,1,3,2,0,6,0,0,22,9,0,31,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,1,4,63,68,0,9,26,29,17,81,0,8,17,18,1,44,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,18,6,0,24,0,0,5,7,4,16,0,3,6,11,5,25,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,48,10,12,70,0,5,45,68,27,145,0,0,10,9,4,23,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,10,6,68,84,0,0,8,4,0,12,0,0,13,10,3,26,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,4,0,21,25,0,1,8,10,1,20,0,0,2,1,0,3,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15,10,5,30,0,1,11,14,0,26,0,1,6,7,0,14,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,10,0,37,47,0,33,72,5,1,111,0,5,17,10,2,34,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,3,0,35,38,0,1,10,7,2,20,0,0,7,2,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,0,0,44,44,0,9,32,27,6,74,0,1,8,0,1,10,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,1,0,25,26,0,1,1,4,0,6,0,1,3,4,0,8,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,0,13,28,41,0,2,16,19,18,55,0,0,10,6,2,18,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,6,0,9,15,0,5,6,16,10,37,0,0,2,2,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,23,6,22,51,0,1,1,6,2,10,0,0,2,7,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,1,0,28,29,0,3,23,9,7,42,0,1,4,3,0,8,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,17,1,23,41,0,2,44,50,24,120,0,2,11,19,1,33,z,z,z,z,z,z,z,z,z,z,R,N,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,21,9,56,86,0,1,6,10,6,23,0,2,8,10,3,23,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,17,0,17,34,0,4,39,21,2,66,0,2,9,8,0,19,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,2,5,9,16,0,0,5,8,16,29,0,3,14,9,3,29,z,z,z,z,z,z,z,z,z,z,Y,N,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,1,1,18,20,0,0,4,1,1,6,0,0,2,3,3,8,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,1,0,1,2,0,0,1,0,1,2,0,0,2,0,2,4,z,z,z,z,z,z,z,z,z,z,Y,N,Y
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,17,0,10,27,0,1,7,5,0,13,0,0,2,0,0,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,10,12,1,23,0,0,8,9,5,22,0,0,2,4,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,5,1,6,12,0,0,3,1,0,4,0,0,3,5,1,9,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,2,3,3,8,0,0,1,3,3,7,0,1,3,4,1,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,1,0,0,1,0,1,0,0,3,4,0,0,2,3,2,7,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,0,0,6,6,0,0,1,0,0,1,0,0,1,3,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,6,0,0,6,0,1,3,11,8,23,0,0,3,3,1,7,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,2,2,0,4,0,0,7,20,3,30,0,1,2,2,4,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,12,8,4,24,0,0,4,8,3,15,0,0,4,4,0,8,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,8,2,18,28,0,0,8,5,0,13,0,0,2,1,0,3,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,7,0,7,14,0,0,3,5,1,9,0,1,8,2,0,11,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,2,2,8,12,0,0,0,1,0,1,0,0,7,1,1,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,2,0,15,17,0,0,5,10,6,21,0,0,0,2,0,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,R,N
2020,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,0,0,7,7,0,0,4,0,0,4,0,1,5,1,2,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,3,4,13,20,0,1,5,5,0,11,0,1,6,7,2,16,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,0,0,5,5,0,0,9,8,0,17,0,3,9,5,1,18,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,0,2,13,15,0,0,0,7,0,7,0,0,2,5,2,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,0,0,17,17,0,0,3,4,6,13,0,0,1,3,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2020,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,2,0,18,20,0,1,2,4,0,7,0,1,2,4,0,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,0,0,8,8,0,0,2,0,0,2,0,0,4,0,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,6,19,29,54,0,0,1,1,0,2,0,0,6,3,0,9,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,7,1,9,17,0,0,0,0,0,0,0,0,5,3,0,8,z,z,z,z,z,z,z,z,z,z,Y,R,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,0,0,30,30,0,0,0,0,0,0,0,0,4,0,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,1,0,7,8,0,0,1,0,0,1,0,0,3,0,0,3,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,N,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,20,15,6,41,0,1,4,0,0,5,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,0,0,4,4,0,0,0,0,0,0,0,0,3,2,2,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,0,2,8,10,0,0,0,0,0,0,0,1,1,0,0,2,z,z,z,z,z,z,z,z,z,z,Y,N,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",2,18,21,41,0,0,1,0,2,3,0,1,1,1,0,3,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,15,1,14,30,0,1,2,4,2,9,0,1,2,4,2,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,0,0,1,1,0,4,10,8,0,22,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,0,1,15,16,0,1,5,0,0,6,0,0,3,0,0,3,z,z,z,z,z,z,z,z,z,z,N,R,Y
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,2,0,12,14,0,1,2,7,5,15,0,1,1,2,1,5,z,z,z,z,z,z,z,z,z,z,Y,N,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,11,9,1,21,0,1,6,11,0,18,0,0,5,4,0,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,5,0,0,5,0,0,0,1,0,1,0,0,3,3,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,0,0,7,7,0,0,1,1,1,3,0,1,4,1,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,Y
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",7,1,1,9,0,0,2,0,8,10,0,0,0,3,3,6,z,z,z,z,z,z,z,z,z,z,Y,N,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,3,0,24,27,0,1,3,3,2,9,0,0,3,1,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,3,8,15,26,0,0,0,0,0,0,0,0,2,3,1,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,3,0,0,3,0,0,8,4,0,12,0,0,2,4,0,6,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",8,1,28,37,0,12,29,8,0,49,0,1,12,5,0,18,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,1,2,26,29,0,4,15,15,7,41,0,0,2,2,0,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,10,0,24,34,0,0,6,11,12,29,0,0,8,7,2,17,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,25,1,6,32,0,0,0,1,2,3,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,4,5,0,9,0,0,3,2,2,7,0,0,8,1,1,10,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,1,0,25,26,0,1,11,5,2,19,0,1,11,7,1,20,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,0,0,20,20,0,2,12,2,0,16,0,1,1,1,1,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,20,30,12,62,0,0,2,3,4,9,0,0,8,6,1,15,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,3,7,34,44,0,0,1,3,0,4,0,0,1,6,0,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,0,0,17,17,0,0,0,3,3,6,0,1,10,6,0,17,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,7,0,25,32,0,1,6,1,0,8,0,1,5,8,0,14,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,z,z,z,z,z,z,z,z,z,z,Y,N,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,1,0,20,21,0,8,29,14,6,57,0,1,7,7,1,16,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,0,0,9,9,0,1,2,0,1,4,0,0,2,4,0,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,2,0,11,13,0,0,4,8,5,17,0,0,3,2,1,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,0,0,19,19,0,0,0,1,1,2,0,2,4,1,0,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,2,2,2,6,0,0,0,0,0,0,0,3,5,1,0,9,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",3,3,1,7,0,0,2,6,2,10,0,0,0,1,1,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,0,0,0,0,0,1,9,9,4,23,0,0,4,4,1,9,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,National,E92000001,England,"","","","","",708,584,1646,2938,2,174,976,900,417,2469,0,110,610,519,88,1327,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000001,North East,"","","",52,65,180,297,0,0,8,9,8,25,0,9,49,21,9,88,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000002,North West,"","","",115,114,296,525,0,10,58,40,26,134,0,20,72,67,9,168,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,"","","",39,69,113,221,1,11,42,38,21,113,0,5,47,41,2,95,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000004,East Midlands,"","","",42,48,74,164,0,4,43,49,13,109,0,3,29,23,2,57,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000005,West Midlands,"","","",54,29,164,247,0,27,105,91,62,285,0,16,65,58,8,147,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000006,East of England,"","","",89,114,137,340,0,56,178,53,19,306,0,17,73,48,7,145,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000007,London,"","","",60,68,301,429,0,9,161,180,81,431,0,10,74,88,19,191,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000008,South East,"","","",165,55,169,389,0,29,273,292,125,719,0,21,124,103,18,266,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Regional,E92000001,England,E12000009,South West,"","","",92,22,212,326,1,28,108,148,62,347,0,9,77,70,14,170,z,z,z,z,z,z,z,z,z,z,z,z,z
2019,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,2,9,6,17,0,1,5,7,12,25,0,0,5,4,1,10,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,2,2,21,25,0,0,2,4,3,9,0,0,3,2,0,5,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,3,0,22,25,0,0,3,5,3,11,0,1,1,5,1,8,z,z,z,z,z,z,z,z,z,z,N,N,Y
2019,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,7,1,0,8,0,1,5,9,3,18,0,0,1,1,0,2,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,1,2,20,23,0,0,7,3,2,12,0,0,0,1,0,1,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,0,0,11,11,0,0,0,2,2,4,0,0,1,6,0,7,z,z,z,z,z,z,z,z,z,z,Y,Y,Y
2019,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,5,0,2,7,0,0,4,4,0,8,0,0,2,2,0,4,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,1,2,9,12,0,0,6,7,1,14,0,1,3,3,0,7,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,2,0,8,10,0,0,4,3,3,10,0,0,2,1,1,4,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,1,0,19,20,0,0,3,1,0,4,0,1,1,1,0,3,z,z,z,z,z,z,z,z,z,z,N,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,2,0,0,2,0,1,12,4,0,17,0,0,5,7,5,17,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,0,1,6,7,0,0,1,4,0,5,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,0,0,2,2,0,0,1,4,4,9,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,0,1,2,3,0,0,10,7,3,20,0,0,1,3,1,5,z,z,z,z,z,z,z,z,z,z,Y,R,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,0,2,12,14,0,0,1,6,3,10,0,0,0,4,1,5,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,0,0,10,10,0,0,2,7,2,11,0,2,4,2,1,9,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,1,5,5,11,0,0,4,9,4,17,0,1,2,4,3,10,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,2,12,52,66,0,2,4,2,0,8,0,0,1,2,0,3,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,1,1,8,10,0,0,1,9,3,13,0,0,2,3,1,6,z,z,z,z,z,z,z,z,z,z,N,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,8,1,2,11,0,2,18,22,8,50,0,0,2,2,0,4,z,z,z,z,z,z,z,z,z,z,Y,R,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,1,2,1,4,0,1,6,1,0,8,0,0,1,0,0,1,z,z,z,z,z,z,z,z,z,z,Y,Y,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,1,3,0,4,0,0,5,3,9,17,0,0,1,5,1,7,z,z,z,z,z,z,z,z,z,z,Y,N,N
2019,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,1,1,30,32,0,0,13,6,0,19,0,0,5,3,0,8,z,z,z,z,z,z,z,z,z,z,Y,N,N
