time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,characteristic_age,Total_st,Total_st_pc,Total_ehc,Total_ehc_pc,Total_all,Total_all_pc
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 16 to 19,38,9.40594,536,31.5294,574,27.28137
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 16 to 19,12,6.81818,190,29.549,202,24.66422
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 16 to 19,159,17.3771,817,27.2243,976,24.92339
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 16 to 19,12,0.93458,628,26.9412,640,17.70401
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 16 to 19,321,13.4422,1394,26.6845,1715,22.53022
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 16 to 19,95,13.4371,301,29.5969,396,22.96984
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 16 to 19,26,4.39932,135,16.4434,161,11.40227
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 16 to 19,55,13.9594,133,32.598,188,23.4414
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 16 to 19,399,22.5042,1525,23.7317,1924,23.46628
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 16 to 19,52,10.5906,421,32.6863,473,26.58797
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 16 to 19,95,31.5615,119,22.3684,214,25.69028
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 16 to 19,43,5.90659,531,26.1963,574,20.83485
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 16 to 19,151,6.53963,1232,27.1725,1383,20.21043
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 16 to 19,234,12.5,625,24.9203,859,19.61187
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Age 16 to 19,0,0,0,0,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Age 16 to 19,41,11.8156,155,21.6783,196,18.45574
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Age 16 to 19,110,14.7256,437,31.8513,547,25.81406
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Age 16 to 19,38,13.0584,88,25.4335,126,19.78022
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Age 16 to 19,69,9.42623,266,30.1587,335,20.75589
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Age 16 to 19,119,12.3061,282,35.0311,401,22.6298
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Age 16 to 19,23,10.8491,132,29.5302,155,23.52049
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Age 16 to 19,13,6.98925,153,22.7679,166,19.34732
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Age 16 to 19,34,3.76523,484,26.4481,518,18.95353
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Age 16 to 19,8,1.55039,140,14.2132,148,9.86009
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Age 16 to 19,177,7.95506,548,36.7046,725,19.49973
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Age 16 to 19,63,15.7895,412,29.9201,475,26.7455
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Age 16 to 19,35,8.43373,218,30.3199,253,22.31041
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Age 16 to 19,76,9.83182,446,27.6847,522,21.89597
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Age 16 to 19,9,1.21457,625,27.1385,634,20.82786
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Age 16 to 19,89,12.465,220,29.8913,309,21.31034
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 16 to 19,76,10.0529,171,19.6101,247,15.17199
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 16 to 19,37,5.74534,260,33.7224,297,20.9894
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 16 to 19,94,13.3903,229,28.0637,323,21.278
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 16 to 19,116,14.0606,158,28.8321,274,19.9563
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 16 to 19,374,18.2706,421,22.3224,795,20.21358
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 16 to 19,23,3.07076,214,20.0562,237,13.05066
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 16 to 19,26,9.92366,127,24.7082,153,19.71649
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 16 to 19,22,2.2541,606,35.3147,628,23.32838
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 16 to 19,53,7.50708,156,15.2344,209,12.08092
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 16 to 19,16,3.90244,254,26.5136,270,19.73684
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 16 to 19,411,21.3951,385,28.7528,796,24.41718
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 16 to 19,10,2.23714,200,23.9808,210,16.39344
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Age 16 to 19,0,0,180,21.8182,180,18.6722
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Age 16 to 19,43,7.87546,235,26.7654,278,19.52247
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Age 16 to 19,48,3.79447,623,28.7893,671,19.56839
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Age 16 to 19,52,7.30337,320,36.6133,372,23.45523
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Age 16 to 19,611,12.1786,326,12.0473,937,12.13259
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Age 16 to 19,8,2.28571,196,26.0292,204,18.49501
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Age 16 to 19,91,17.2023,180,25,271,21.69736
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Age 16 to 19,90,14.4462,941,21.44,1031,20.57063
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Age 16 to 19,237,8.93328,918,42.6382,1155,24.03246
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Age 16 to 19,350,19.4986,525,30.2071,875,24.76649
2017,Calendar year,Local authority,E92000001,England,E12000007,London,201,E09000001,City of London,Age 16 to 19,0,0,2,14.2857,2,13.33333
2017,Calendar year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,Age 16 to 19,46,9.38776,167,23.4551,213,17.72047
2017,Calendar year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,Age 16 to 19,163,25.5486,186,23.6641,349,24.50843
2017,Calendar year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,Age 16 to 19,60,6.68151,191,21.7788,251,14.14085
2017,Calendar year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,Age 16 to 19,121,20.268,44,24.581,165,21.26289
2017,Calendar year,Local authority,E92000001,England,E12000007,London,206,E09000019,Islington,Age 16 to 19,49,12.8947,141,22.1698,190,18.70079
2017,Calendar year,Local authority,E92000001,England,E12000007,London,207,E09000020,Kensington and Chelsea,Age 16 to 19,89,22.4181,32,29.9065,121,24.00794
2017,Calendar year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,Age 16 to 19,104,12.8713,190,19,294,16.26106
2017,Calendar year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,Age 16 to 19,118,14.7316,255,27.3899,373,21.5358
2017,Calendar year,Local authority,E92000001,England,E12000007,London,210,E09000028,Southwark,Age 20 to 25,z,z,152,11.2509,152,8.08941
2017,Calendar year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,Age 20 to 25,z,z,23,1.90713,23,1.03978
2017,Calendar year,Local authority,E92000001,England,E12000007,London,212,E09000032,Wandsworth,Age 20 to 25,z,z,41,5.13784,41,2.63496
2017,Calendar year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,Age 20 to 25,z,z,23,14.6497,23,2.27048
2017,Calendar year,Local authority,E92000001,England,E12000007,London,301,E09000002,Barking and Dagenham,Age 20 to 25,z,z,6,1.64384,6,0.48701
2017,Calendar year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,Age 20 to 25,z,z,92,7.91738,92,4.40613
2017,Calendar year,Local authority,E92000001,England,E12000007,London,303,E09000004,Bexley,Age 20 to 25,z,z,29,4.53834,29,1.9863
2017,Calendar year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,Age 20 to 25,z,z,58,5.08772,58,2.95918
2017,Calendar year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,Age 20 to 25,z,z,56,5.32826,56,2.85132
2017,Calendar year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,Age 20 to 25,z,z,36,2.23741,36,1.4452
2017,Calendar year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,Age 20 to 25,z,z,63,6.94598,63,3.06569
2017,Calendar year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,Age 20 to 25,z,z,74,8.15877,74,3.83817
2017,Calendar year,Local authority,E92000001,England,E12000007,London,309,E09000014,Haringey,Age 20 to 25,z,z,25,4.12541,25,1.62655
2017,Calendar year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,Age 20 to 25,z,z,40,4.26439,40,2.70819
2017,Calendar year,Local authority,E92000001,England,E12000007,London,311,E09000016,Havering,Age 20 to 25,z,z,31,5.57554,31,2.72887
2017,Calendar year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,Age 20 to 25,z,z,63,5.39846,63,3.3123
2017,Calendar year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,Age 20 to 25,z,z,50,4.71254,50,2.73823
2017,Calendar year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,Age 20 to 25,z,z,13,2.6749,13,1.35699
2017,Calendar year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,Age 20 to 25,z,z,37,5.01355,37,2.97907
2017,Calendar year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,Age 20 to 25,z,z,35,9.66851,35,5.64516
2017,Calendar year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,Age 20 to 25,z,z,32,3.1968,32,1.87244
2017,Calendar year,Local authority,E92000001,England,E12000007,London,318,E09000027,Richmond upon Thames,Age 20 to 25,z,z,7,1.26354,7,0.58333
2017,Calendar year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,Age 20 to 25,z,z,57,6.04454,57,3.93103
2017,Calendar year,Local authority,E92000001,England,E12000007,London,320,E09000031,Waltham Forest,Age 20 to 25,z,z,15,2.43506,15,1.0661
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Age 20 to 25,z,z,80,5.51724,80,2.25989
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Age 20 to 25,z,z,48,3.79147,48,2.78261
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Age 20 to 25,z,z,54,3.05085,54,1.8018
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Age 20 to 25,z,z,14,1.79487,14,1.23348
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Age 20 to 25,z,z,98,2.34506,98,1.4955
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Age 20 to 25,z,z,22,2.51142,22,1.73365
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Age 20 to 25,z,z,26,4.04355,26,2.20152
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Age 20 to 25,z,z,29,5.36044,29,4.23358
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Age 20 to 25,z,z,25,5.35332,25,2.93772
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Age 20 to 25,z,z,35,5.74713,35,3.9019
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Age 20 to 25,z,z,12,1.91693,12,1.12045
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Age 20 to 25,z,z,14,1.90996,14,1.00865
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Age 20 to 25,z,z,20,2.13675,20,1.80505
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Age 20 to 25,z,z,135,12.8327,135,10.44892
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Age 20 to 25,z,z,22,3.19767,22,2.04651
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Age 20 to 25,z,z,27,3.89049,27,3.07167
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Age 20 to 25,z,z,55,6.37312,55,4.28683
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Age 20 to 25,z,z,35,7.24638,35,6.95825
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Age 20 to 25,z,z,24,4.12371,24,2.35294
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Age 20 to 25,z,z,29,4.03338,29,2.9029
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Age 20 to 25,z,z,39,4.34783,39,3.26907
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Age 20 to 25,z,z,83,3.7203,83,2.83083
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Age 20 to 25,z,z,20,4.6729,20,3.6036
2017,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Age 20 to 25,z,z,43,4.44215,43,2.56105
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Age 20 to 25,z,z,53,7.92227,53,4.94403
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Age 20 to 25,z,z,112,9.01771,112,5.58325
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Age 20 to 25,z,z,23,5.50239,23,3.43284
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Age 20 to 25,z,z,35,5.85284,35,3.11665
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Age 20 to 25,z,z,70,7.01403,70,4.01146
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Age 20 to 25,z,z,99,9.16667,99,5.5
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Age 20 to 25,z,z,39,6.42504,39,2.83019
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Age 20 to 25,z,z,70,2.85016,70,2.17797
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Age 20 to 25,z,z,50,6.23441,50,3.33778
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Age 20 to 25,z,z,35,3.66109,35,2.41379
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Age 20 to 25,z,z,30,3.34076,30,2.079
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Age 20 to 25,z,z,46,3.05648,46,2.29426
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Age 20 to 25,z,z,29,4.8495,29,3.50242
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Age 20 to 25,z,z,26,3.67751,26,1.88679
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Age 20 to 25,z,z,46,4.56349,46,2.9987
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Age 20 to 25,z,z,69,16.8293,69,11.5192
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Age 20 to 25,z,z,26,2.46679,26,2.03125
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Age 20 to 25,z,z,187,5.56879,187,3.19058
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Age 20 to 25,z,z,18,3.40265,18,2.72727
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Age 20 to 25,z,z,40,7.23327,40,6.17284
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Age 20 to 25,z,z,42,3.24826,42,2.24839
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Age 20 to 25,z,z,37,3.46118,37,2.21424
2017,Calendar year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Age 20 to 25,z,z,62,3.0185,62,2.26774
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Age 20 to 25,z,z,59,7.79392,59,3.67601
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Age 20 to 25,z,z,52,6.48379,52,3.46205
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Age 20 to 25,z,z,87,9.16754,87,5.6567
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Age 20 to 25,z,z,40,2.98954,40,1.61616
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Age 20 to 25,z,z,44,2.38095,44,1.56863
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Age 20 to 25,z,z,37,4.41527,37,3.46118
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Age 20 to 25,z,z,88,6.65155,88,3.70995
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Age 20 to 25,z,z,262,11.958,262,9.11939
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Age 20 to 25,z,z,28,2.42634,28,1.71149
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Age 20 to 25,z,z,5,0.51921,5,0.35638
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Age 20 to 25,z,z,68,9.20162,68,4.3038
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Age 20 to 25,z,z,4,0.84746,4,0.62598
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Age 20 to 25,z,z,11,1.89655,11,1.24014
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Age 20 to 25,z,z,86,4.86701,86,3.90909
2017,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Age 20 to 25,z,z,69,10.7477,69,10.1173
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Age 20 to 25,z,z,31,2.51828,31,0.89466
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Age 20 to 25,z,z,27,7.37705,27,1.81818
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Age 20 to 25,z,z,106,3.91867,106,3.16418
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Age 20 to 25,z,z,81,6.68317,81,4.44079
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Age 20 to 25,z,z,4,2.7972,4,2.12766
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Age 20 to 25,z,z,77,4.52941,77,3.6597
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Age 20 to 25,z,z,15,2.33281,15,1.8315
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Age 20 to 25,z,z,71,2.36588,71,1.81307
2017,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Age 20 to 25,z,z,36,1.5444,36,0.99585
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Age 20 to 25,z,z,328,6.27871,328,4.30899
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Age 20 to 25,z,z,45,4.42478,45,2.61021
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Age 20 to 25,z,z,31,3.77588,31,2.19547
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Age 20 to 25,z,z,16,3.92157,16,1.99501
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Age 20 to 25,z,z,303,4.71522,303,3.69557
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Age 20 to 25,z,z,29,2.25155,29,1.63013
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Age 20 to 25,z,z,60,11.2782,60,7.20288
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Age 20 to 25,z,z,67,3.30538,67,2.43194
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Age 20 to 25,z,z,203,4.47728,203,2.96654
2017,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Age 20 to 25,z,z,83,3.30941,83,1.89498
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Age 20 to 25,z,0,0,0,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Age 20 to 25,z,z,19,2.65734,19,1.78908
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Age 20 to 25,z,z,66,4.8105,66,3.11468
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Age 20 to 25,z,z,11,3.17919,11,1.72684
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Age 20 to 25,z,z,37,4.19501,37,2.29244
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Age 20 to 25,z,z,30,3.72671,30,1.693
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Age 20 to 25,z,z,13,2.90828,13,1.97269
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Age 20 to 25,z,z,26,3.86905,26,3.0303
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Age 20 to 25,z,z,40,2.18579,40,1.46359
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Age 20 to 25,z,z,9,0.91371,9,0.5996
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Age 20 to 25,z,z,48,3.215,48,1.29102
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Age 20 to 25,z,z,27,1.96078,27,1.52027
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Age 20 to 25,z,z,12,1.66898,12,1.0582
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Age 20 to 25,z,z,67,4.15891,67,2.8104
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Age 20 to 25,z,z,48,2.08424,48,1.57687
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Age 20 to 25,z,z,62,8.42391,62,4.27586
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Age 20 to 25,z,z,23,2.63761,23,1.41278
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Age 20 to 25,z,z,31,4.02075,31,2.19081
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Age 20 to 25,z,z,18,2.20588,18,1.18577
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Age 20 to 25,z,z,46,8.39416,46,3.35033
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Age 20 to 25,z,z,109,5.77943,109,2.77142
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Age 20 to 25,z,z,40,3.74883,40,2.20264
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Age 20 to 25,z,z,31,6.03113,31,3.99485
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Age 20 to 25,z,z,89,5.18648,89,3.30609
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Age 20 to 25,z,z,33,3.22266,33,1.90751
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Age 20 to 25,z,z,9,0.93946,9,0.65789
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Age 20 to 25,z,z,102,7.61763,102,3.12883
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Age 20 to 25,z,z,25,2.9976,25,1.9516
